time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
1.6617,0.0232,-0.1830,0.3513,0.0673,-0.1096,0.0223,
1.6633,0.0150,-0.1831,0.3465,0.0652,-0.1105,0.0314,
1.6650,0.0060,-0.1828,0.3416,0.0633,-0.1107,0.0431,
1.6667,-0.0040,-0.1823,0.3367,0.0616,-0.1103,0.0570,
1.6683,-0.0146,-0.1814,0.3318,0.0600,-0.1092,0.0731,
1.6700,-0.0260,-0.1802,0.3272,0.0588,-0.1075,0.0910,
1.6717,-0.0378,-0.1788,0.3227,0.0577,-0.1052,0.1104,
1.6733,-0.0500,-0.1771,0.3186,0.0570,-0.1024,0.1307,
1.6750,-0.0624,-0.1751,0.3147,0.0565,-0.0990,0.1515,
1.6767,-0.0749,-0.1729,0.3112,0.0563,-0.0951,0.1724,
1.6783,-0.0872,-0.1705,0.3082,0.0563,-0.0907,0.1926,
1.6800,-0.0992,-0.1679,0.3055,0.0564,-0.0858,0.2118,
1.6817,-0.1106,-0.1651,0.3032,0.0568,-0.0805,0.2294,
1.6833,-0.1214,-0.1620,0.3013,0.0572,-0.0748,0.2449,
1.6850,-0.1314,-0.1589,0.2999,0.0577,-0.0688,0.2580,
1.6867,-0.1404,-0.1555,0.2988,0.0583,-0.0626,0.2682,
1.6883,-0.1483,-0.1520,0.2981,0.0588,-0.0561,0.2754,
1.6900,-0.1551,-0.1483,0.2978,0.0592,-0.0494,0.2792,
1.6917,-0.1606,-0.1444,0.2979,0.0594,-0.0427,0.2797,
1.6933,-0.1649,-0.1403,0.2982,0.0596,-0.0359,0.2768,
1.6950,-0.1680,-0.1361,0.2989,0.0595,-0.0291,0.2705,
1.6967,-0.1699,-0.1317,0.2999,0.0592,-0.0223,0.2610,
1.6983,-0.1707,-0.1271,0.3012,0.0587,-0.0156,0.2483,
1.7000,-0.1703,-0.1224,0.3027,0.0580,-0.0090,0.2328,
1.7017,-0.1689,-0.1176,0.3045,0.0571,-0.0026,0.2147,
1.7033,-0.1665,-0.1128,0.3065,0.0559,0.0037,0.1941,
1.7050,-0.1633,-0.1081,0.3087,0.0545,0.0098,0.1715,
1.7067,-0.1593,-0.1034,0.3111,0.0530,0.0157,0.1469,
1.7083,-0.1545,-0.0989,0.3136,0.0513,0.0214,0.1208,
1.7100,-0.1492,-0.0946,0.3163,0.0495,0.0269,0.0933,
1.7117,-0.1433,-0.0906,0.3191,0.0477,0.0322,0.0646,
1.7133,-0.1369,-0.0870,0.3220,0.0457,0.0371,0.0351,
1.7150,-0.1300,-0.0837,0.3249,0.0437,0.0417,0.0048,
1.7167,-0.1228,-0.0809,0.3279,0.0418,0.0458,-0.0259,
1.7183,-0.1152,-0.0784,0.3308,0.0398,0.0494,-0.0569,
1.7200,-0.1074,-0.0763,0.3337,0.0379,0.0525,-0.0879,
1.7217,-0.0993,-0.0746,0.3365,0.0360,0.0548,-0.1188,
1.7233,-0.0910,-0.0731,0.3391,0.0342,0.0564,-0.1492,
1.7250,-0.0827,-0.0718,0.3415,0.0324,0.0570,-0.1789,
1.7267,-0.0743,-0.0706,0.3437,0.0308,0.0566,-0.2076,
1.7283,-0.0659,-0.0693,0.3456,0.0293,0.0551,-0.2350,
1.7300,-0.0577,-0.0679,0.3472,0.0278,0.0524,-0.2608,
1.7317,-0.0497,-0.0663,0.3484,0.0265,0.0485,-0.2847,
1.7333,-0.0422,-0.0642,0.3491,0.0252,0.0432,-0.3061,
1.7350,-0.0351,-0.0616,0.3493,0.0240,0.0366,-0.3249,
1.7367,-0.0287,-0.0584,0.3491,0.0229,0.0287,-0.3405,
1.7383,-0.0230,-0.0544,0.3482,0.0219,0.0195,-0.3528,
1.7400,-0.0184,-0.0496,0.3469,0.0210,0.0091,-0.3612,
1.7417,-0.0148,-0.0438,0.3449,0.0202,-0.0024,-0.3657,
1.7433,-0.0125,-0.0372,0.3424,0.0195,-0.0149,-0.3659,
1.7450,-0.0116,-0.0295,0.3393,0.0188,-0.0281,-0.3618,
1.7467,-0.0122,-0.0209,0.3357,0.0183,-0.0419,-0.3533,
1.7483,-0.0144,-0.0113,0.3317,0.0178,-0.0560,-0.3404,
1.7500,-0.0183,-0.0010,0.3272,0.0175,-0.0701,-0.3233,
1.7517,-0.0237,0.0102,0.3225,0.0174,-0.0840,-0.3023,
1.7533,-0.0309,0.0219,0.3174,0.0173,-0.0973,-0.2776,
1.7550,-0.0395,0.0340,0.3121,0.0175,-0.1098,-0.2498,
1.7567,-0.0496,0.0464,0.3067,0.0179,-0.1212,-0.2192,
1.7583,-0.0610,0.0589,0.3013,0.0184,-0.1312,-0.1866,
1.7600,-0.0734,0.0712,0.2958,0.0193,-0.1396,-0.1525,
1.7617,-0.0867,0.0832,0.2905,0.0204,-0.1460,-0.1177,
1.7633,-0.1004,0.0947,0.2853,0.0217,-0.1504,-0.0828,
1.7650,-0.1144,0.1055,0.2803,0.0234,-0.1525,-0.0485,
1.7667,-0.1284,0.1154,0.2756,0.0254,-0.1523,-0.0157,
1.7683,-0.1418,0.1244,0.2713,0.0278,-0.1497,0.0151,
1.7700,-0.1545,0.1323,0.2673,0.0305,-0.1447,0.0432,
1.7717,-0.1662,0.1390,0.2636,0.0335,-0.1374,0.0679,
1.7733,-0.1764,0.1445,0.2604,0.0369,-0.1278,0.0889,
1.7750,-0.1850,0.1488,0.2576,0.0406,-0.1162,0.1056,
1.7767,-0.1918,0.1519,0.2553,0.0446,-0.1026,0.1177,
1.7783,-0.1965,0.1539,0.2534,0.0490,-0.0874,0.1251,
1.7800,-0.1990,0.1547,0.2520,0.0536,-0.0707,0.1274,
1.7817,-0.1994,0.1545,0.2510,0.0584,-0.0529,0.1248,
1.7833,-0.1974,0.1535,0.2505,0.0635,-0.0341,0.1174,
1.7850,-0.1933,0.1517,0.2504,0.0687,-0.0146,0.1052,
1.7867,-0.1870,0.1494,0.2507,0.0740,0.0051,0.0887,
1.7883,-0.1787,0.1466,0.2514,0.0794,0.0250,0.0681,
1.7900,-0.1685,0.1435,0.2524,0.0848,0.0446,0.0439,
1.7917,-0.1566,0.1405,0.2538,0.0902,0.0638,0.0166,
1.7933,-0.1433,0.1375,0.2556,0.0956,0.0822,-0.0133,
1.7950,-0.1287,0.1347,0.2576,0.1008,0.0997,-0.0451,
1.7967,-0.1131,0.1324,0.2599,0.1059,0.1159,-0.0782,
1.7983,-0.0967,0.1306,0.2624,0.1109,0.1308,-0.1122,
1.8000,-0.0798,0.1294,0.2652,0.1158,0.1441,-0.1463,
1.8017,-0.0627,0.1290,0.2681,0.1206,0.1555,-0.1801,
1.8033,-0.0456,0.1292,0.2712,0.1252,0.1651,-0.2130,
1.8050,-0.0289,0.1302,0.2743,0.1298,0.1727,-0.2444,
1.8067,-0.0126,0.1319,0.2776,0.1343,0.1781,-0.2741,
1.8083,0.0028,0.1342,0.2808,0.1389,0.1814,-0.3016,
1.8100,0.0172,0.1370,0.2840,0.1434,0.1824,-0.3265,
1.8117,0.0302,0.1402,0.2872,0.1481,0.1812,-0.3487,
1.8133,0.0418,0.1437,0.2902,0.1529,0.1778,-0.3679,
1.8150,0.0517,0.1474,0.2931,0.1578,0.1722,-0.3839,
1.8167,0.0597,0.1509,0.2958,0.1630,0.1645,-0.3967,
1.8183,0.0657,0.1543,0.2982,0.1683,0.1549,-0.4061,
1.8200,0.0696,0.1573,0.3004,0.1739,0.1434,-0.4120,
1.8217,0.0713,0.1598,0.3022,0.1796,0.1303,-0.4146,
1.8233,0.0708,0.1616,0.3037,0.1855,0.1158,-0.4138,
1.8250,0.0681,0.1626,0.3048,0.1915,0.1000,-0.4096,
1.8267,0.0632,0.1628,0.3055,0.1976,0.0832,-0.4022,
1.8283,0.0563,0.1621,0.3058,0.2036,0.0657,-0.3915,
1.8300,0.0474,0.1604,0.3056,0.2095,0.0476,-0.3779,
1.8317,0.0368,0.1578,0.3051,0.2152,0.0293,-0.3613,
1.8333,0.0247,0.1543,0.3042,0.2206,0.0109,-0.3421,
1.8350,0.0112,0.1500,0.3028,0.2255,-0.0072,-0.3205,
1.8367,-0.0033,0.1449,0.3012,0.2298,-0.0249,-0.2968,
1.8383,-0.0185,0.1394,0.2992,0.2333,-0.0420,-0.2712,
1.8400,-0.0342,0.1334,0.2970,0.2361,-0.0583,-0.2443,
1.8417,-0.0501,0.1271,0.2946,0.2379,-0.0736,-0.2163,
1.8433,-0.0659,0.1208,0.2920,0.2387,-0.0878,-0.1877,
1.8450,-0.0812,0.1145,0.2893,0.2384,-0.1009,-0.1590,
1.8467,-0.0959,0.1085,0.2866,0.2369,-0.1126,-0.1305,
1.8483,-0.1098,0.1028,0.2838,0.2341,-0.1231,-0.1027,
1.8500,-0.1225,0.0977,0.2811,0.2300,-0.1321,-0.0760,
1.8517,-0.1340,0.0930,0.2784,0.2247,-0.1398,-0.0508,
1.8533,-0.1440,0.0890,0.2759,0.2181,-0.1461,-0.0274,
1.8550,-0.1526,0.0856,0.2735,0.2103,-0.1511,-0.0061,
1.8567,-0.1596,0.0828,0.2713,0.2014,-0.1547,0.0128,
1.8583,-0.1651,0.0805,0.2693,0.1915,-0.1571,0.0292,
1.8600,-0.1689,0.0786,0.2675,0.1806,-0.1583,0.0430,
1.8617,-0.1712,0.0770,0.2660,0.1690,-0.1583,0.0540,
1.8633,-0.1720,0.0757,0.2646,0.1567,-0.1573,0.0624,
1.8650,-0.1715,0.0743,0.2635,0.1440,-0.1553,0.0681,
1.8667,-0.1695,0.0727,0.2626,0.1309,-0.1523,0.0712,
1.8683,-0.1664,0.0708,0.2619,0.1178,-0.1485,0.0719,
1.8700,-0.1621,0.0683,0.2614,0.1047,-0.1439,0.0704,
1.8717,-0.1568,0.0651,0.2611,0.0918,-0.1385,0.0668,
1.8733,-0.1506,0.0610,0.2609,0.0794,-0.1325,0.0614,
1.8750,-0.1437,0.0559,0.2608,0.0675,-0.1258,0.0544,
1.8767,-0.1360,0.0497,0.2608,0.0563,-0.1185,0.0460,
1.8783,-0.1277,0.0422,0.2610,0.0459,-0.1107,0.0366,
1.8800,-0.1189,0.0334,0.2611,0.0365,-0.1024,0.0263,
1.8817,-0.1098,0.0232,0.2613,0.0280,-0.0937,0.0154,
1.8833,-0.1004,0.0117,0.2616,0.0206,-0.0847,0.0042,
1.8850,-0.0908,-0.0011,0.2618,0.0143,-0.0753,-0.0072,
1.8867,-0.0811,-0.0151,0.2620,0.0090,-0.0658,-0.0185,
1.8883,-0.0714,-0.0302,0.2621,0.0049,-0.0562,-0.0295,
1.8900,-0.0619,-0.0461,0.2623,0.0017,-0.0465,-0.0400,
1.8917,-0.0527,-0.0628,0.2624,-0.0005,-0.0368,-0.0499,
1.8933,-0.0438,-0.0799,0.2625,-0.0019,-0.0272,-0.0590,
1.8950,-0.0354,-0.0973,0.2625,-0.0024,-0.0179,-0.0673,
1.8967,-0.0277,-0.1145,0.2625,-0.0023,-0.0087,-0.0746,
1.8983,-0.0206,-0.1314,0.2625,-0.0016,0.0001,-0.0808,
1.9000,-0.0143,-0.1477,0.2625,-0.0005,0.0086,-0.0859,
1.9017,-0.0089,-0.1630,0.2625,0.0010,0.0168,-0.0899,
1.9033,-0.0044,-0.1770,0.2625,0.0027,0.0246,-0.0928,
1.9050,-0.0009,-0.1896,0.2626,0.0045,0.0319,-0.0945,
1.9067,0.0015,-0.2004,0.2628,0.0064,0.0390,-0.0953,
1.9083,0.0030,-0.2093,0.2630,0.0083,0.0456,-0.0950,
1.9100,0.0034,-0.2160,0.2634,0.0101,0.0519,-0.0938,
1.9117,0.0029,-0.2205,0.2639,0.0119,0.0578,-0.0918,
1.9133,0.0014,-0.2227,0.2646,0.0134,0.0634,-0.0890,
1.9150,-0.0009,-0.2226,0.2655,0.0149,0.0687,-0.0855,
1.9167,-0.0041,-0.2201,0.2665,0.0162,0.0738,-0.0814,
1.9183,-0.0079,-0.2153,0.2678,0.0173,0.0785,-0.0768,
1.9200,-0.0123,-0.2084,0.2692,0.0183,0.0831,-0.0717,
1.9217,-0.0172,-0.1994,0.2709,0.0192,0.0873,-0.0662,
1.9233,-0.0224,-0.1885,0.2727,0.0199,0.0912,-0.0602,
1.9250,-0.0279,-0.1760,0.2747,0.0206,0.0949,-0.0537,
1.9267,-0.0335,-0.1619,0.2768,0.0211,0.0982,-0.0468,
1.9283,-0.0392,-0.1467,0.2792,0.0216,0.1012,-0.0395,
1.9300,-0.0448,-0.1304,0.2816,0.0219,0.1037,-0.0316,
1.9317,-0.0503,-0.1134,0.2840,0.0221,0.1059,-0.0233,
1.9333,-0.0554,-0.0958,0.2866,0.0222,0.1077,-0.0146,
1.9350,-0.0603,-0.0781,0.2891,0.0221,0.1089,-0.0053,
1.9367,-0.0647,-0.0603,0.2916,0.0217,0.1098,0.0045,
1.9383,-0.0687,-0.0429,0.2939,0.0212,0.1102,0.0147,
1.9400,-0.0721,-0.0259,0.2961,0.0203,0.1101,0.0253,
1.9417,-0.0748,-0.0096,0.2982,0.0192,0.1096,0.0362,
1.9433,-0.0769,0.0058,0.2999,0.0177,0.1087,0.0472,
1.9450,-0.0782,0.0201,0.3014,0.0159,0.1075,0.0583,
1.9467,-0.0788,0.0331,0.3026,0.0137,0.1059,0.0693,
1.9483,-0.0786,0.0449,0.3034,0.0112,0.1040,0.0799,
1.9500,-0.0776,0.0553,0.3039,0.0083,0.1019,0.0901,
1.9517,-0.0758,0.0643,0.3039,0.0050,0.0995,0.0994,
1.9533,-0.0732,0.0718,0.3036,0.0015,0.0970,0.1078,
1.9550,-0.0699,0.0780,0.3029,-0.0024,0.0944,0.1151,
1.9567,-0.0659,0.0828,0.3017,-0.0065,0.0918,0.1210,
1.9583,-0.0613,0.0864,0.3003,-0.0107,0.0892,0.1254,
1.9600,-0.0563,0.0888,0.2985,-0.0150,0.0865,0.1281,
1.9617,-0.0508,0.0902,0.2964,-0.0194,0.0840,0.1292,
1.9633,-0.0452,0.0908,0.2941,-0.0237,0.0816,0.1285,
1.9650,-0.0394,0.0907,0.2916,-0.0278,0.0794,0.1260,
1.9667,-0.0338,0.0901,0.2890,-0.0317,0.0774,0.1219,
1.9683,-0.0283,0.0890,0.2862,-0.0353,0.0756,0.1164,
1.9700,-0.0233,0.0877,0.2834,-0.0385,0.0740,0.1096,
1.9717,-0.0187,0.0864,0.2806,-0.0412,0.0727,0.1020,
1.9733,-0.0147,0.0850,0.2779,-0.0433,0.0717,0.0937,
1.9750,-0.0114,0.0839,0.2752,-0.0447,0.0710,0.0854,
1.9767,-0.0089,0.0830,0.2727,-0.0455,0.0707,0.0774,
1.9783,-0.0072,0.0824,0.2703,-0.0455,0.0706,0.0702,
1.9800,-0.0064,0.0823,0.2681,-0.0447,0.0708,0.0645,
1.9817,-0.0064,0.0826,0.2661,-0.0431,0.0714,0.0606,
1.9833,-0.0073,0.0833,0.2644,-0.0407,0.0722,0.0590,
1.9850,-0.0089,0.0845,0.2629,-0.0374,0.0732,0.0602,
1.9867,-0.0114,0.0861,0.2616,-0.0333,0.0745,0.0645,
1.9883,-0.0145,0.0880,0.2606,-0.0284,0.0760,0.0722,
1.9900,-0.0182,0.0902,0.2598,-0.0228,0.0777,0.0834,
1.9917,-0.0225,0.0925,0.2593,-0.0165,0.0795,0.0982,
1.9933,-0.0271,0.0947,0.2590,-0.0095,0.0813,0.1164,
1.9950,-0.0321,0.0969,0.2589,-0.0019,0.0832,0.1379,
1.9967,-0.0374,0.0987,0.2590,0.0062,0.0850,0.1623,
1.9983,-0.0427,0.1002,0.2593,0.0148,0.0867,0.1892,
2.0000,-0.0480,0.1011,0.2597,0.0237,0.0883,0.2181,
2.0017,-0.0532,0.1014,0.2603,0.0328,0.0896,0.2482,
2.0033,-0.0581,0.1010,0.2609,0.0422,0.0906,0.2790,
2.0050,-0.0627,0.0998,0.2617,0.0517,0.0912,0.3096,
2.0067,-0.0668,0.0979,0.2625,0.0611,0.0913,0.3394,
2.0083,-0.0704,0.0953,0.2633,0.0705,0.0910,0.3675,
2.0100,-0.0733,0.0921,0.2641,0.0798,0.0901,0.3932,
2.0117,-0.0755,0.0884,0.2648,0.0888,0.0885,0.4158,
2.0133,-0.0769,0.0844,0.2656,0.0975,0.0862,0.4347,
2.0150,-0.0775,0.0802,0.2662,0.1058,0.0833,0.4493,
2.0167,-0.0773,0.0762,0.2667,0.1137,0.0796,0.4592,
2.0183,-0.0762,0.0725,0.2671,0.1211,0.0751,0.4639,
2.0200,-0.0742,0.0694,0.2674,0.1279,0.0699,0.4632,
2.0217,-0.0714,0.0672,0.2675,0.1340,0.0639,0.4571,
2.0233,-0.0677,0.0660,0.2675,0.1394,0.0573,0.4453,
2.0250,-0.0633,0.0661,0.2673,0.1441,0.0500,0.4281,
2.0267,-0.0583,0.0677,0.2669,0.1479,0.0422,0.4057,
2.0283,-0.0526,0.0710,0.2663,0.1509,0.0339,0.3783,
2.0300,-0.0464,0.0759,0.2655,0.1529,0.0252,0.3465,
2.0317,-0.0398,0.0827,0.2646,0.1540,0.0162,0.3106,
2.0333,-0.0328,0.0912,0.2635,0.1541,0.0071,0.2714,
2.0350,-0.0257,0.1015,0.2623,0.1533,-0.0020,0.2294,
2.0367,-0.0185,0.1134,0.2609,0.1515,-0.0109,0.1854,
2.0383,-0.0113,0.1268,0.2595,0.1487,-0.0197,0.1401,
2.0400,-0.0044,0.1414,0.2579,0.1451,-0.0280,0.0942,
2.0417,0.0023,0.1571,0.2564,0.1407,-0.0358,0.0486,
2.0433,0.0085,0.1735,0.2549,0.1354,-0.0429,0.0039,
2.0450,0.0142,0.1904,0.2535,0.1295,-0.0492,-0.0390,
2.0467,0.0193,0.2073,0.2521,0.1231,-0.0546,-0.0796,
2.0483,0.0237,0.2241,0.2510,0.1161,-0.0590,-0.1172,
2.0500,0.0272,0.2402,0.2501,0.1088,-0.0623,-0.1513,
2.0517,0.0300,0.2554,0.2494,0.1012,-0.0645,-0.1813,
2.0533,0.0318,0.2692,0.2492,0.0935,-0.0654,-0.2068,
2.0550,0.0328,0.2814,0.2493,0.0857,-0.0650,-0.2275,
2.0567,0.0329,0.2916,0.2499,0.0780,-0.0633,-0.2432,
2.0583,0.0322,0.2997,0.2510,0.0704,-0.0603,-0.2537,
2.0600,0.0306,0.3052,0.2526,0.0631,-0.0560,-0.2590,
2.0617,0.0283,0.3081,0.2549,0.0560,-0.0505,-0.2590,
2.0633,0.0254,0.3082,0.2578,0.0492,-0.0438,-0.2540,
2.0650,0.0219,0.3054,0.2614,0.0429,-0.0360,-0.2441,
2.0667,0.0179,0.2998,0.2656,0.0369,-0.0272,-0.2297,
2.0683,0.0136,0.2912,0.2705,0.0314,-0.0176,-0.2111,
2.0700,0.0091,0.2799,0.2760,0.0263,-0.0073,-0.1890,
2.0717,0.0045,0.2659,0.2822,0.0217,0.0034,-0.1637,
2.0733,-0.0000,0.2494,0.2889,0.0175,0.0144,-0.1359,
2.0750,-0.0046,0.2308,0.2961,0.0137,0.0253,-0.1063,
2.0767,-0.0089,0.2103,0.3038,0.0103,0.0361,-0.0756,
2.0783,-0.0130,0.1881,0.3118,0.0073,0.0465,-0.0445,
2.0800,-0.0167,0.1648,0.3201,0.0046,0.0562,-0.0137,
2.0817,-0.0202,0.1406,0.3285,0.0022,0.0650,0.0160,
2.0833,-0.0234,0.1159,0.3369,0.0001,0.0728,0.0440,
2.0850,-0.0263,0.0912,0.3452,-0.0017,0.0795,0.0697,
2.0867,-0.0289,0.0668,0.3532,-0.0033,0.0848,0.0924,
2.0883,-0.0312,0.0431,0.3608,-0.0046,0.0888,0.1118,
2.0900,-0.0334,0.0205,0.3679,-0.0057,0.0913,0.1274,
2.0917,-0.0355,-0.0007,0.3744,-0.0066,0.0924,0.1389,
2.0933,-0.0375,-0.0202,0.3800,-0.0072,0.0921,0.1462,
2.0950,-0.0395,-0.0377,0.3848,-0.0076,0.0903,0.1491,
2.0967,-0.0415,-0.0531,0.3886,-0.0079,0.0873,0.1476,
2.0983,-0.0436,-0.0660,0.3914,-0.0078,0.0832,0.1419,
2.1000,-0.0457,-0.0765,0.3931,-0.0076,0.0779,0.1322,
2.1017,-0.0479,-0.0843,0.3937,-0.0071,0.0718,0.1187,
2.1033,-0.0501,-0.0895,0.3933,-0.0064,0.0651,0.1020,
2.1050,-0.0524,-0.0921,0.3919,-0.0055,0.0578,0.0823,
2.1067,-0.0546,-0.0922,0.3895,-0.0043,0.0502,0.0603,
2.1083,-0.0567,-0.0898,0.3862,-0.0029,0.0425,0.0363,
2.1100,-0.0587,-0.0852,0.3821,-0.0014,0.0350,0.0111,
2.1117,-0.0604,-0.0784,0.3773,0.0003,0.0277,-0.0148,
2.1133,-0.0619,-0.0699,0.3719,0.0021,0.0210,-0.0409,
2.1150,-0.0630,-0.0597,0.3661,0.0040,0.0149,-0.0666,
2.1167,-0.0637,-0.0482,0.3599,0.0058,0.0097,-0.0913,
2.1183,-0.0638,-0.0358,0.3535,0.0077,0.0054,-0.1145,
2.1200,-0.0635,-0.0226,0.3470,0.0094,0.0023,-0.1357,
2.1217,-0.0625,-0.0090,0.3406,0.0109,0.0002,-0.1545,
2.1233,-0.0610,0.0046,0.3343,0.0123,-0.0006,-0.1706,
2.1250,-0.0589,0.0181,0.3282,0.0133,-0.0003,-0.1834,
2.1267,-0.0562,0.0311,0.3225,0.0140,0.0013,-0.1929,
2.1283,-0.0530,0.0434,0.3171,0.0144,0.0040,-0.1987,
2.1300,-0.0492,0.0548,0.3123,0.0143,0.0078,-0.2007,
2.1317,-0.0451,0.0651,0.3079,0.0138,0.0126,-0.1990,
2.1333,-0.0407,0.0742,0.3041,0.0129,0.0183,-0.1934,
2.1350,-0.0360,0.0820,0.3009,0.0115,0.0248,-0.1841,
2.1367,-0.0313,0.0885,0.2982,0.0097,0.0319,-0.1712,
2.1383,-0.0267,0.0935,0.2960,0.0074,0.0394,-0.1550,
2.1400,-0.0222,0.0973,0.2944,0.0048,0.0473,-0.1357,
2.1417,-0.0181,0.0999,0.2933,0.0018,0.0553,-0.1135,
2.1433,-0.0143,0.1013,0.2926,-0.0015,0.0634,-0.0890,
2.1450,-0.0111,0.1018,0.2923,-0.0050,0.0712,-0.0624,
2.1467,-0.0085,0.1015,0.2922,-0.0086,0.0788,-0.0341,
2.1483,-0.0065,0.1006,0.2924,-0.0123,0.0858,-0.0046,
2.1500,-0.0052,0.0995,0.2927,-0.0160,0.0922,0.0257,
2.1517,-0.0045,0.0982,0.2930,-0.0195,0.0978,0.0565,
2.1533,-0.0046,0.0970,0.2934,-0.0229,0.1025,0.0872,
2.1550,-0.0052,0.0962,0.2936,-0.0259,0.1061,0.1176,
2.1567,-0.0065,0.0959,0.2938,-0.0286,0.1086,0.1471,
2.1583,-0.0082,0.0963,0.2938,-0.0307,0.1099,0.1756,
2.1600,-0.0103,0.0975,0.2935,-0.0324,0.1099,0.2026,
2.1617,-0.0126,0.0996,0.2930,-0.0334,0.1084,0.2278,
2.1633,-0.0152,0.1026,0.2923,-0.0339,0.1056,0.2510,
2.1650,-0.0178,0.1067,0.2913,-0.0336,0.1013,0.2719,
2.1667,-0.0204,0.1117,0.2901,-0.0327,0.0956,0.2903,
2.1683,-0.0229,0.1175,0.2887,-0.0312,0.0885,0.3058,
2.1700,-0.0251,0.1242,0.2871,-0.0290,0.0801,0.3184,
2.1717,-0.0271,0.1314,0.2854,-0.0262,0.0703,0.3278,
2.1733,-0.0287,0.1391,0.2835,-0.0229,0.0594,0.3339,
2.1750,-0.0299,0.1472,0.2816,-0.0191,0.0474,0.3365,
2.1767,-0.0307,0.1553,0.2797,-0.0149,0.0345,0.3356,
2.1783,-0.0310,0.1634,0.2779,-0.0105,0.0208,0.3312,
2.1800,-0.0309,0.1712,0.2761,-0.0059,0.0065,0.3231,
2.1817,-0.0303,0.1786,0.2745,-0.0012,-0.0082,0.3115,
2.1833,-0.0292,0.1855,0.2731,0.0035,-0.0231,0.2964,
2.1850,-0.0275,0.1916,0.2719,0.0080,-0.0379,0.2778,
2.1867,-0.0254,0.1971,0.2710,0.0123,-0.0524,0.2561,
2.1883,-0.0227,0.2017,0.2703,0.0162,-0.0664,0.2313,
2.1900,-0.0195,0.2054,0.2699,0.0198,-0.0797,0.2039,
2.1917,-0.0158,0.2082,0.2699,0.0229,-0.0921,0.1740,
2.1933,-0.0116,0.2103,0.2702,0.0254,-0.1034,0.1421,
2.1950,-0.0070,0.2115,0.2708,0.0274,-0.1133,0.1087,
2.1967,-0.0018,0.2120,0.2717,0.0289,-0.1219,0.0742,
2.1983,0.0038,0.2118,0.2729,0.0298,-0.1288,0.0391,
2.2000,0.0097,0.2110,0.2743,0.0302,-0.1342,0.0042,
2.2017,0.0159,0.2097,0.2760,0.0301,-0.1378,-0.0301,
2.2033,0.0223,0.2080,0.2778,0.0297,-0.1399,-0.0631,
2.2050,0.0288,0.2059,0.2798,0.0289,-0.1402,-0.0941,
2.2067,0.0352,0.2034,0.2818,0.0280,-0.1391,-0.1224,
2.2083,0.0414,0.2007,0.2839,0.0269,-0.1365,-0.1475,
2.2100,0.0473,0.1977,0.2860,0.0257,-0.1326,-0.1688,
2.2117,0.0527,0.1944,0.2881,0.0246,-0.1276,-0.1858,
2.2133,0.0575,0.1908,0.2900,0.0236,-0.1216,-0.1979,
2.2150,0.0615,0.1869,0.2918,0.0229,-0.1149,-0.2049,
2.2167,0.0646,0.1827,0.2933,0.0224,-0.1075,-0.2063,
2.2183,0.0667,0.1780,0.2947,0.0222,-0.0998,-0.2021,
2.2200,0.0678,0.1729,0.2958,0.0224,-0.0918,-0.1921,
2.2217,0.0677,0.1673,0.2966,0.0230,-0.0838,-0.1764,
2.2233,0.0666,0.1612,0.2972,0.0239,-0.0758,-0.1551,
2.2250,0.0642,0.1546,0.2975,0.0252,-0.0680,-0.1286,
2.2267,0.0608,0.1474,0.2975,0.0268,-0.0605,-0.0972,
2.2283,0.0564,0.1397,0.2974,0.0286,-0.0534,-0.0614,
2.2300,0.0511,0.1315,0.2970,0.0308,-0.0466,-0.0218,
2.2317,0.0450,0.1230,0.2965,0.0331,-0.0402,0.0208,
2.2333,0.0383,0.1142,0.2958,0.0356,-0.0343,0.0658,
2.2350,0.0311,0.1052,0.2951,0.0381,-0.0287,0.1122,
2.2367,0.0237,0.0963,0.2944,0.0406,-0.0236,0.1593,
2.2383,0.0162,0.0875,0.2937,0.0432,-0.0189,0.2061,
2.2400,0.0088,0.0792,0.2930,0.0456,-0.0146,0.2518,
2.2417,0.0017,0.0716,0.2924,0.0479,-0.0107,0.2954,
2.2433,-0.0049,0.0648,0.2920,0.0501,-0.0071,0.3363,
2.2450,-0.0109,0.0592,0.2917,0.0521,-0.0038,0.3735,
2.2467,-0.0162,0.0549,0.2915,0.0540,-0.0009,0.4064,
2.2483,-0.0206,0.0522,0.2915,0.0556,0.0016,0.4343,
2.2500,-0.0240,0.0512,0.2917,0.0571,0.0038,0.4567,
2.2517,-0.0265,0.0521,0.2920,0.0585,0.0057,0.4732,
2.2533,-0.0280,0.0550,0.2924,0.0597,0.0074,0.4834,
2.2550,-0.0285,0.0599,0.2929,0.0609,0.0087,0.4872,
2.2567,-0.0282,0.0668,0.2934,0.0619,0.0098,0.4846,
2.2583,-0.0270,0.0757,0.2940,0.0629,0.0107,0.4756,
2.2600,-0.0250,0.0864,0.2945,0.0640,0.0115,0.4604,
2.2617,-0.0225,0.0987,0.2950,0.0650,0.0123,0.4393,
2.2633,-0.0195,0.1123,0.2954,0.0660,0.0130,0.4129,
2.2650,-0.0162,0.1270,0.2956,0.0672,0.0139,0.3817,
2.2667,-0.0126,0.1424,0.2957,0.0684,0.0148,0.3463,
2.2683,-0.0090,0.1582,0.2955,0.0697,0.0160,0.3076,
2.2700,-0.0055,0.1739,0.2952,0.0711,0.0175,0.2664,
