time,Rfoot,Lfoot,Rshank,Lshank,Rthigh,Lthigh,trunk,hipx, 
2.4333,49.0671,180.0000,79.4619,180.0000,100.5692,92.7255,85.0273,-1.5056,
2.4417,49.0464,180.0000,79.6144,180.0000,101.0011,92.5584,85.1608,-1.5037,
2.4500,49.0209,180.0000,79.9158,180.0000,101.3950,92.3993,85.2891,-1.5019,
2.4583,48.9906,180.0000,80.3608,180.0000,101.7480,92.2488,85.4116,-1.5000,
2.4667,48.9559,180.0000,80.9446,180.0000,102.0590,92.1069,85.5280,-1.4981,
2.4750,48.9174,180.0000,81.6612,180.0000,102.3290,91.9722,85.6384,-1.4961,
2.4833,48.8761,180.0000,82.5029,180.0000,102.5607,91.8409,85.7426,-1.4941,
2.4917,48.8327,180.0000,83.4607,180.0000,102.7567,91.7053,85.8405,-1.4920,
2.5000,48.7883,180.0000,84.5243,180.0000,102.9193,91.5543,85.9317,-1.4898,
2.5083,48.7437,180.0000,85.6825,180.0000,103.0507,91.3780,86.0158,-1.4876,
2.5167,48.6994,180.0000,86.9222,180.0000,103.1534,91.1711,86.0921,-1.4853,
2.5250,48.6559,180.0000,88.2287,180.0000,103.2302,90.9337,86.1600,-1.4829,
2.5333,48.6134,180.0000,89.5840,180.0000,103.2859,90.6711,86.2189,-1.4806,
2.5417,48.5721,180.0000,90.9671,180.0000,103.3268,90.3915,86.2691,-1.4781,
2.5500,48.5320,180.0000,92.3543,180.0000,103.3608,90.1045,86.3124,-1.4757,
2.5583,48.4930,180.0000,93.7196,180.0000,103.3967,89.8179,86.3523,-1.4732,
2.5667,48.4551,180.0000,95.0361,180.0000,103.4446,89.5350,86.3929,-1.4707,
2.5750,48.4183,180.0000,96.2779,180.0000,103.5147,89.2557,86.4370,-1.4680,
2.5833,48.3826,180.0000,97.4218,180.0000,103.6167,88.9788,86.4856,-1.4653,
2.5917,48.3478,180.0000,98.4490,180.0000,103.7592,88.7026,86.5379,-1.4625,
2.6000,48.3140,180.0000,99.3456,180.0000,103.9489,88.4252,86.5927,-1.4596,
2.6083,48.2810,180.0000,100.1033,180.0000,104.1910,88.1442,86.6484,-1.4566,
2.6167,48.2487,180.0000,100.7190,180.0000,104.4891,87.8570,86.7038,-1.4535,
2.6250,23.6973,180.0000,103.2487,180.0000,104.8447,87.5620,86.7580,-1.4504,
2.6333,24.0872,180.0000,103.5446,180.0000,105.2550,87.2586,86.8106,-1.4472,
2.6417,24.2929,180.0000,103.6792,180.0000,105.7101,86.9475,86.8616,-1.4439,
2.6500,24.3889,180.0000,103.6804,180.0000,106.1909,86.6299,86.9118,-1.4406,
2.6583,24.4211,180.0000,103.5786,180.0000,106.6726,86.3070,86.9626,-1.4372,
2.6667,24.4127,180.0000,103.4016,180.0000,107.1328,85.9816,87.0148,-1.4337,
2.6750,24.3738,180.0000,103.1692,180.0000,107.5564,85.6584,87.0685,-1.4301,
2.6833,24.3037,180.0000,102.8933,180.0000,107.9358,85.3434,87.1235,-1.4264,
2.6917,24.1947,180.0000,102.5787,180.0000,108.2708,85.0426,87.1789,-1.4227,
2.7000,24.0364,180.0000,102.2262,180.0000,108.5644,84.7612,87.2339,-1.4188,
2.7083,23.8158,180.0000,101.8368,180.0000,108.8201,84.5034,87.2873,-1.4150,
2.7167,23.5160,180.0000,101.4155,180.0000,109.0380,84.2711,87.3377,-1.4110,
2.7250,23.1188,180.0000,100.9732,180.0000,109.2139,84.0642,87.3835,-1.4070,
2.7333,22.6102,180.0000,100.5224,180.0000,109.3430,83.8822,87.4233,-1.4029,
2.7417,21.9886,180.0000,100.0722,180.0000,109.4247,83.7246,87.4557,-1.3988,
2.7500,21.2701,180.0000,99.6257,180.0000,109.4646,83.5919,87.4800,-1.3945,
2.7583,20.4853,180.0000,99.1789,180.0000,109.4742,83.4847,87.4965,-1.3903,
2.7667,19.6692,180.0000,98.7220,180.0000,109.4684,83.4029,87.5060,-1.3859,
2.7750,18.8540,180.0000,98.2422,180.0000,109.4608,83.3452,87.5104,-1.3815,
2.7833,18.0652,180.0000,97.7286,180.0000,109.4599,83.3083,87.5117,-1.3770,
2.7917,17.3202,180.0000,97.1754,180.0000,109.4687,83.2885,87.5119,-1.3723,
2.8000,16.6256,180.0000,96.5827,180.0000,109.4867,83.2820,87.5113,-1.3675,
2.8083,15.9774,180.0000,95.9571,180.0000,109.5128,83.2865,87.5084,-1.3627,
2.8167,15.3650,180.0000,95.3093,180.0000,109.5473,83.3012,87.4987,-1.3578,
2.8250,14.7772,180.0000,94.6518,180.0000,109.5894,83.3254,87.4772,-1.3529,
2.8333,14.2074,180.0000,93.9964,180.0000,109.6342,83.3569,87.4413,-1.3479,
2.8417,13.6561,180.0000,93.3542,180.0000,109.6713,83.3915,87.3916,-1.3430,
2.8500,13.1286,180.0000,92.7355,180.0000,109.6886,83.4248,87.3300,-1.3380,
2.8583,12.6325,180.0000,92.1499,180.0000,109.6746,83.4541,87.2589,-1.3330,
2.8667,12.1747,180.0000,91.6043,180.0000,109.6217,83.4806,87.1802,-1.3279,
2.8750,11.7596,180.0000,91.1023,180.0000,109.5269,83.5093,87.0962,-1.3228,
2.8833,11.3886,180.0000,90.6450,180.0000,109.3897,83.5484,87.0096,-1.3176,
2.8917,11.0597,180.0000,90.2316,180.0000,109.2105,83.6078,86.9243,-1.3124,
2.9000,10.7663,180.0000,89.8569,180.0000,108.9907,83.6995,86.8450,-1.3071,
2.9083,10.4985,180.0000,89.5117,180.0000,108.7347,83.8358,86.7751,-1.3019,
2.9167,10.2448,180.0000,89.1845,180.0000,108.4505,84.0291,86.7147,-1.2966,
2.9250,9.9951,180.0000,88.8664,180.0000,108.1476,84.2917,86.6612,-1.2913,
2.9333,9.7421,180.0000,88.5538,180.0000,107.8333,84.6343,86.6108,-1.2859,
2.9417,9.4824,180.0000,88.2485,180.0000,107.5105,85.0652,86.5605,-1.2806,
2.9500,9.2173,180.0000,87.9537,180.0000,107.1798,85.5900,86.5077,-1.2753,
2.9583,8.9530,180.0000,87.6687,180.0000,106.8406,86.2120,86.4496,-1.2699,
2.9667,8.6976,180.0000,87.3903,180.0000,106.4921,86.9314,86.3839,-1.2646,
2.9750,8.4563,180.0000,87.1167,180.0000,106.1340,87.7455,86.3086,-1.2592,
2.9833,8.2319,180.0000,86.8483,180.0000,105.7677,88.6490,86.2220,-1.2538,
2.9917,8.0307,180.0000,86.5857,180.0000,105.3961,89.6342,86.1229,-1.2485,
3.0000,7.8644,180.0000,86.3283,180.0000,105.0229,90.6904,86.0111,-1.2432,
3.0083,7.7487,48.8312,86.0763,58.1237,104.6510,86.4241,85.8872,-1.2379,
3.0167,7.6987,48.8142,85.8300,56.5382,104.2814,87.6465,85.7528,-1.2327,
3.0250,7.7227,48.7964,85.5905,55.0612,103.9137,88.9033,85.6104,-1.2276,
3.0333,7.8149,48.7772,85.3577,53.7501,103.5451,90.1719,85.4630,-1.2224,
3.0417,7.9529,48.7563,85.1314,52.6255,103.1720,91.4356,85.3133,-1.2173,
3.0500,8.1024,48.7332,84.9119,51.6856,102.7900,92.6822,85.1634,-1.2122,
3.0583,8.2265,-54.0852,84.7006,44.6159,102.3949,93.9033,85.0151,-1.2072,
3.0667,8.2944,-54.6023,84.5001,44.0019,101.9825,95.0926,84.8701,-1.2021,
3.0750,8.2841,-54.4072,84.3134,43.5780,101.5498,96.2459,84.7311,-1.1970,
3.0833,8.1806,-53.6506,84.1448,43.3826,101.0946,97.3607,84.6009,-1.1919,
3.0917,7.9783,-52.5079,83.9959,43.4438,100.6166,98.4366,84.4822,-1.1867,
3.1000,7.6852,-51.1333,83.8614,43.7739,100.1188,99.4751,84.3770,-1.1815,
3.1083,7.3233,-49.6197,83.7297,44.3689,99.6063,100.4786,84.2854,-1.1762,
3.1167,6.9201,-47.9952,83.5925,45.2128,99.0828,101.4497,84.2057,-1.1708,
3.1250,6.4999,-46.2574,83.4509,46.2856,98.5483,102.3898,84.1348,-1.1654,
3.1333,6.0810,-44.3992,83.3135,47.5699,97.9984,103.2977,84.0698,-1.1600,
3.1417,5.6771,-42.4136,83.1925,49.0522,97.4258,104.1695,84.0088,-1.1545,
3.1500,5.2987,-40.2958,83.1003,50.7211,96.8243,105.0003,83.9503,-1.1490,
3.1583,4.9542,-38.0485,83.0482,52.5645,96.1912,105.7867,83.8917,-1.1435,
3.1667,4.6505,-35.6841,83.0449,54.5680,95.5263,106.5276,83.8295,-1.1380,
3.1750,4.3925,-33.2221,83.0952,56.7129,94.8302,107.2236,83.7613,-1.1326,
3.1833,4.1818,-30.6853,83.1964,58.9747,94.1062,107.8767,83.6854,-1.1273,
3.1917,4.0157,-28.0935,83.3340,61.3257,93.3649,108.4888,83.6011,-1.1220,
3.2000,3.8871,-25.4579,83.4778,63.7396,92.6291,109.0616,83.5079,-1.1167,
3.2083,3.7864,-22.7815,83.5905,66.1983,91.9273,109.5949,83.4057,-1.1115,
3.2167,3.7032,-20.0692,83.6438,68.6934,91.2804,110.0862,83.2955,-1.1062,
3.2250,3.6276,-17.3367,83.6275,71.2246,90.6942,110.5301,83.1799,-1.1010,
3.2333,3.5497,-14.6082,83.5454,73.7932,90.1622,110.9190,83.0633,-1.0958,
3.2417,3.4618,-11.9076,83.4069,76.3971,89.6735,111.2454,82.9518,-1.0906,
3.2500,3.3604,-9.2513,83.2220,79.0273,89.2167,111.5036,82.8503,-1.0853,
3.2583,3.2500,-6.6520,83.0002,81.6672,88.7830,111.6920,82.7625,-1.0801,
3.2667,3.1403,-4.1253,82.7499,84.2922,88.3660,111.8139,82.6905,-1.0748,
3.2750,3.0423,-1.6961,82.4771,86.8682,87.9614,111.8783,82.6359,-1.0694,
3.2833,2.9652,0.5980,82.1853,89.3525,87.5662,111.9003,82.6002,-1.0640,
3.2917,2.9140,2.7051,81.8766,91.6997,87.1774,111.8970,82.5852,-1.0584,
3.3000,2.8860,4.5626,81.5515,93.8713,86.7924,111.8814,82.5925,-1.0528,
3.3083,2.8660,6.1061,81.2100,95.8388,86.4084,111.8588,82.6240,-1.0471,
3.3167,2.8226,7.2829,80.8507,97.5813,86.0225,111.8289,82.6816,-1.0412,
3.3250,2.7112,8.0650,80.4714,99.0841,85.6322,111.7884,82.7669,-1.0352,
3.3333,2.4888,8.4577,80.0705,100.3376,85.2350,111.7350,82.8813,-1.0291,
3.3417,2.1452,8.5020,79.6486,101.3351,84.8292,111.6693,83.0256,-1.0228,
3.3500,1.7257,8.2715,79.2104,102.0690,84.4131,111.5967,83.1999,-1.0164,
3.3583,1.3094,7.8650,78.7628,102.5299,83.9866,111.5256,83.4034,-1.0099,
3.3667,0.9570,7.3923,78.3105,102.7132,83.5510,111.4636,83.6343,-1.0032,
3.3750,0.6864,6.9522,77.8549,102.6264,83.1100,111.4145,83.8902,-0.9964,
3.3833,0.4833,6.6092,77.3956,102.2934,82.6686,111.3786,84.1682,-0.9894,
3.3917,0.3228,6.3815,76.9313,101.7523,82.2334,111.3551,84.4647,-0.9824,
3.4000,0.1808,6.2499,76.4586,101.0491,81.8128,111.3432,84.7755,-0.9753,
3.4083,0.0392,6.1815,75.9719,100.2288,81.4170,111.3416,85.0956,-0.9681,
3.4167,-0.1117,6.1481,75.4647,99.3304,81.0564,111.3463,85.4188,-0.9608,
3.4250,-0.2746,6.1280,74.9308,98.3863,80.7400,111.3491,85.7375,-0.9535,
3.4333,-0.4501,6.1004,74.3634,97.4260,80.4750,111.3375,86.0425,-0.9463,
3.4417,-0.6413,6.0432,73.7541,96.4790,80.2656,111.2956,86.3235,-0.9391,
3.4500,-0.8609,5.9371,73.0954,95.5761,80.1142,111.2065,86.5712,-0.9319,
3.4583,-1.1386,5.7719,72.3845,94.7472,80.0215,111.0555,86.7785,-0.9249,
3.4667,-1.5213,5.5547,71.6270,94.0157,79.9878,110.8326,86.9410,-0.9180,
3.4750,-2.0579,5.3144,70.8349,93.3921,80.0137,110.5358,87.0564,-0.9113,
3.4833,-2.7801,5.0916,70.0198,92.8742,80.0998,110.1711,87.1243,-0.9047,
3.4917,-3.6955,4.9193,69.1890,92.4504,80.2463,109.7516,87.1457,-0.8983,
3.5000,-4.7943,4.8101,68.3464,92.1049,80.4530,109.2932,87.1223,-0.8922,
3.5083,-6.0589,4.7572,67.4942,91.8212,80.7190,108.8118,87.0571,-0.8862,
3.5167,-7.4689,4.7416,66.6350,91.5849,81.0425,108.3208,86.9537,-0.8805,
3.5250,-9.0047,4.7411,65.7724,91.3845,81.4206,107.8297,86.8169,-0.8750,
3.5333,-10.6498,4.7376,64.9112,91.2115,81.8495,107.3441,86.6525,-0.8696,
3.5417,-12.3903,4.7211,64.0569,91.0602,82.3237,106.8652,86.4674,-0.8644,
3.5500,-14.2129,4.6898,63.2147,90.9266,82.8365,106.3909,86.2695,-0.8593,
3.5583,-16.1017,4.6489,62.3892,90.8080,83.3800,105.9174,86.0671,-0.8544,
3.5667,-18.0339,4.6050,61.5847,90.7024,83.9451,105.4407,85.8686,-0.8495,
3.5750,-19.9779,4.5631,60.8059,90.6077,84.5218,104.9574,85.6817,-0.8446,
3.5833,-21.8920,4.5272,60.0590,90.5210,85.0993,104.4665,85.5126,-0.8398,
3.5917,-23.7217,4.5035,59.3529,90.4374,85.6658,103.9698,85.3650,-0.8350,
3.6000,-25.3983,4.5005,58.7012,90.3507,86.2083,103.4715,85.2402,-0.8302,
3.6083,-26.8446,4.5248,58.1230,90.2532,86.7136,102.9766,85.1377,-0.8253,
3.6167,-27.9856,4.5782,57.6422,90.1389,87.1700,102.4897,85.0560,-0.8204,
3.6250,-28.7625,4.6570,57.2854,90.0053,87.5687,102.0122,84.9935,-0.8155,
3.6333,-29.1468,4.7546,57.0790,89.8564,87.9049,101.5418,84.9482,-0.8106,
3.6417,-29.1494,4.8643,57.0454,89.7032,88.1782,101.0717,84.9181,-0.8056,
3.6500,-28.8139,4.9841,57.1985,89.5603,88.3926,100.5933,84.9014,-0.8005,
3.6583,-28.1948,5.1173,57.5421,89.4396,88.5561,100.1004,84.8960,-0.7955,
3.6667,-27.3376,5.2680,58.0689,89.3464,88.6795,99.5913,84.9000,-0.7904,
3.6750,-26.2748,5.4343,58.7630,89.2798,88.7752,99.0675,84.9119,-0.7853,
3.6833,-25.0333,5.6033,59.6032,89.2338,88.8562,98.5318,84.9306,-0.7802,
3.6917,-23.6411,5.7538,60.5651,89.1993,88.9344,97.9873,84.9549,-0.7751,
3.7000,-22.1299,5.8686,61.6232,89.1676,89.0216,97.4358,84.9839,-0.7699,
3.7083,-20.5344,5.9451,62.7527,89.1334,89.1285,96.8781,85.0160,-0.7647,
3.7167,-18.8918,5.9920,63.9308,89.0949,89.2650,96.3135,85.0494,-0.7594,
3.7250,-17.2361,6.0170,65.1378,89.0531,89.4399,95.7404,85.0826,-0.7541,
3.7333,-15.5939,6.0209,66.3566,89.0097,89.6606,95.1578,85.1144,-0.7487,
3.7417,-13.9840,5.9963,67.5727,88.9647,89.9324,94.5671,85.1440,-0.7433,
3.7500,-12.4214,5.9341,68.7743,88.9146,90.2591,93.9745,85.1714,-0.7378,
3.7583,-10.9191,5.8322,69.9518,88.8507,90.6429,93.3899,85.1969,-0.7323,
3.7667,-9.4863,5.7028,71.0983,88.7627,91.0844,92.8250,85.2207,-0.7268,
3.7750,-8.1271,5.5721,72.2090,88.6427,91.5821,92.2905,85.2430,-0.7213,
3.7833,-6.8412,5.4634,73.2817,88.4906,92.1336,91.7913,85.2638,-0.7159,
3.7917,-5.6259,5.3778,74.3162,88.3139,92.7349,91.3245,85.2828,-0.7105,
3.8000,-4.4770,5.2979,75.3148,88.1258,93.3810,90.8807,85.3002,-0.7051,
3.8083,-3.3909,5.2061,76.2818,87.9382,94.0663,90.4487,85.3158,-0.6998,
3.8167,-2.3650,5.0982,77.2243,87.7572,94.7838,90.0195,85.3298,-0.6946,
3.8250,-1.3985,4.9854,78.1516,87.5830,95.5256,89.5866,85.3424,-0.6893,
3.8333,-0.4908,4.8861,79.0756,87.4125,96.2826,89.1457,85.3546,-0.6841,
3.8417,0.3634,4.8152,80.0077,87.2418,97.0453,88.6951,85.3677,-0.6787,
3.8500,1.1798,4.7777,80.9549,87.0680,97.8049,88.2359,85.3835,-0.6733,
3.8583,1.9834,4.7688,81.9161,86.8898,98.5541,87.7716,85.4034,-0.6679,
3.8667,2.7960,4.7743,82.8852,86.7073,99.2886,87.3064,85.4290,-0.6623,
3.8750,3.6243,4.7728,83.8566,86.5208,100.0077,86.8442,85.4626,-0.6567,
3.8833,4.4638,4.7420,84.8248,86.3297,100.7156,86.3880,85.5058,-0.6510,
3.8917,5.3108,4.6665,85.7803,86.1308,101.4218,85.9391,85.5601,-0.6453,
3.9000,6.1716,4.5423,86.7097,85.9172,102.1396,85.4980,85.6263,-0.6396,
3.9083,7.0668,4.3738,87.5998,85.6799,102.8829,85.0637,85.7050,-0.6337,
3.9167,8.0335,4.1700,88.4441,85.4118,103.6603,84.6345,85.7956,-0.6278,
3.9250,9.1193,3.9425,89.2505,85.1134,104.4684,84.2072,85.8967,-0.6218,
3.9333,10.3668,3.7026,90.0437,84.7941,105.2863,83.7780,86.0058,-0.6157,
3.9417,11.7859,3.4585,90.8540,84.4665,106.0820,83.3437,86.1226,-0.6095,
3.9500,13.3311,3.2137,91.6980,84.1396,106.8265,82.9029,86.2508,-0.6032,
3.9583,14.9110,2.9682,92.5717,83.8147,107.5039,82.4573,86.3980,-0.5967,
3.9667,16.4329,2.7203,93.4639,83.4877,108.1097,82.0113,86.5724,-0.5901,
3.9750,17.8403,2.4685,94.3697,83.1535,108.6471,81.5693,86.7771,-0.5835,
3.9833,19.1155,2.2121,95.2940,82.8102,109.1229,81.1338,87.0072,-0.5768,
3.9917,20.2570,1.9523,96.2439,82.4555,109.5456,80.7075,87.2499,-0.5701,
4.0000,21.2631,1.6934,97.2220,82.0839,109.9241,80.2958,87.4863,-0.5633,
4.0083,22.1297,1.4428,98.2258,81.6901,110.2664,79.9062,87.6968,-0.5566,
4.0167,22.8531,1.2085,99.2490,81.2733,110.5787,79.5457,87.8655,-0.5501,
4.0250,23.4327,0.9953,100.2821,80.8373,110.8654,79.2217,87.9810,-0.5436,
4.0333,23.8751,0.8002,101.3129,80.3860,111.1293,78.9416,88.0360,-0.5374,
4.0417,24.1956,0.6081,102.3278,79.9218,111.3722,78.7125,88.0275,-0.5314,
4.0500,24.4120,0.3898,103.3151,79.4476,111.5941,78.5382,87.9573,-0.5257,
4.0583,24.5378,0.1128,104.2658,78.9679,111.7944,78.4172,87.8311,-0.5201,
4.0667,24.5811,-0.2421,105.1715,78.4852,111.9729,78.3436,87.6567,-0.5147,
4.0750,24.5450,-0.6746,106.0230,77.9975,112.1312,78.3102,87.4407,-0.5095,
4.0833,24.4313,-1.1726,106.8106,77.5000,112.2731,78.3110,87.1872,-0.5044,
4.0917,24.2425,-1.7203,107.5241,76.9859,112.4023,78.3418,86.8992,-0.4993,
4.1000,23.9839,-2.3031,108.1501,76.4476,112.5227,78.3993,86.5800,-0.4944,
4.1083,23.6661,-2.9097,108.6679,75.8774,112.6373,78.4805,86.2341,-0.4895,
4.1167,23.3044,-3.5337,109.0460,75.2691,112.7486,78.5816,85.8684,-0.4847,
4.1250,22.9131,-4.1746,109.2482,74.6188,112.8580,78.6963,85.4924,-0.4798,
4.1333,22.4901,-4.8383,109.2535,73.9256,112.9629,78.8163,85.1178,-0.4748,
4.1417,22.0003,-5.5355,109.0740,73.1923,113.0557,78.9321,84.7575,-0.4696,
4.1500,21.3808,-6.2800,108.7487,72.4237,113.1275,79.0341,84.4243,-0.4642,
4.1583,20.5692,-7.0853,108.3193,71.6263,113.1725,79.1141,84.1293,-0.4584,
4.1667,19.5357,-7.9618,107.8156,70.8057,113.1904,79.1667,83.8812,-0.4523,
4.1750,18.3000,-8.9150,107.2559,69.9649,113.1860,79.1901,83.6862,-0.4457,
4.1833,16.9258,-9.9450,106.6506,69.1045,113.1674,79.1859,83.5472,-0.4387,
4.1917,15.4953,-11.0489,106.0032,68.2229,113.1437,79.1576,83.4642,-0.4313,
4.2000,14.0854,-12.2261,105.3117,67.3162,113.1229,79.1094,83.4349,-0.4235,
4.2083,12.7557,-13.4828,104.5716,66.3781,113.1085,79.0472,83.4555,-0.4152,
4.2167,11.5445,-14.8337,103.7821,65.4020,113.0977,78.9782,83.5217,-0.4065,
4.2250,10.4682,-16.3002,102.9497,64.3851,113.0800,78.9099,83.6291,-0.3974,
4.2333,9.5256,-17.9063,102.0878,63.3302,113.0393,78.8489,83.7748,-0.3879,
4.2417,8.7044,-19.6741,101.2135,62.2443,112.9577,78.8019,83.9563,-0.3781,
4.2500,7.9868,-21.6194,100.3430,61.1339,112.8201,78.7760,84.1719,-0.3679,
4.2583,7.3531,-23.7481,99.4914,59.9983,112.6152,78.7809,84.4200,-0.3573,
4.2667,6.7824,-26.0600,98.6732,58.8272,112.3360,78.8295,84.6986,-0.3465,
4.2750,6.2539,-28.5564,97.9005,57.6068,111.9803,78.9374,85.0044,-0.3354,
4.2833,5.7489,-31.2439,97.1794,56.3272,111.5515,79.1211,85.3317,-0.3242,
4.2917,5.2561,-34.1338,96.5089,54.9872,111.0567,79.3950,85.6732,-0.3128,
4.3000,4.7748,-37.2383,95.8848,53.5942,110.5035,79.7686,86.0206,-0.3015,
4.3083,4.3211,-40.5633,95.3054,52.1616,109.8972,80.2467,86.3651,-0.2902,
4.3167,3.9288,-44.0983,94.7728,50.7068,109.2397,80.8300,86.6979,-0.2790,
4.3250,3.6378,-47.8039,94.2912,49.2496,108.5319,81.5156,87.0101,-0.2679,
4.3333,3.4741,-51.5984,93.8629,47.8112,107.7789,82.2989,87.2936,-0.2572,
4.3417,3.4401,-55.3476,93.4817,46.4117,106.9944,83.1739,87.5405,-0.2466,
4.3500,3.5192,-58.8667,93.1290,45.0675,106.2023,84.1336,87.7445,-0.2364,
4.3583,3.6809,-61.9472,92.7802,43.7922,105.4284,85.1708,87.9011,-0.2265,
4.3667,3.8861,-64.3992,92.4192,42.6012,104.6877,86.2767,88.0091,-0.2170,
4.3750,4.0929,-66.0892,92.0433,41.5164,103.9811,87.4410,88.0697,-0.2078,
4.3833,4.2622,-66.9648,91.6592,40.5696,103.3006,88.6527,88.0862,-0.1989,
4.3917,4.3616,-67.0616,91.2760,39.7998,102.6367,89.9004,88.0622,-0.1903,
4.4000,4.3700,-66.4895,90.9016,39.2426,101.9824,91.1744,88.0012,-0.1820,
4.4083,4.2815,-65.3961,90.5407,38.9176,101.3347,92.4672,87.9063,-0.1740,
4.4167,4.1057,-63.9251,90.1959,38.8261,100.6933,93.7730,87.7804,-0.1662,
4.4250,3.8658,-62.1898,89.8687,38.9580,100.0588,95.0867,87.6278,-0.1587,
4.4333,3.5950,-60.2657,89.5601,39.2996,99.4315,96.4014,87.4536,-0.1514,
4.4417,3.3310,-58.1965,89.2706,39.8386,98.8130,97.7091,87.2633,-0.1442,
4.4500,3.1101,-56.0047,88.9994,40.5666,98.2065,99.0005,87.0617,-0.1372,
4.4583,2.9628,-53.7020,88.7439,41.4788,97.6163,100.2670,86.8527,-0.1303,
4.4667,2.9077,-51.2997,88.4986,42.5726,97.0450,101.5004,86.6407,-0.1235,
4.4750,2.9454,-48.8162,88.2550,43.8449,96.4921,102.6940,86.4310,-0.1167,
4.4833,3.0552,-46.2762,88.0030,45.2913,95.9537,103.8423,86.2294,-0.1099,
4.4917,3.2008,-43.7031,87.7338,46.9043,95.4225,104.9405,86.0420,-0.1031,
4.5000,3.3431,-41.1144,87.4421,48.6718,94.8891,105.9848,85.8740,-0.0961,
4.5083,3.4569,-38.5204,87.1249,50.5782,94.3424,106.9715,85.7300,-0.0890,
4.5167,3.5372,-35.9260,86.7803,52.6059,93.7719,107.8974,85.6137,-0.0818,
4.5250,3.5870,-33.3325,86.4114,54.7375,93.1702,108.7601,85.5270,-0.0743,
4.5333,3.6045,-30.7381,86.0292,56.9573,92.5358,109.5584,85.4690,-0.0667,
4.5417,3.5857,-28.1413,85.6475,59.2520,91.8730,110.2925,85.4353,-0.0590,
4.5500,3.5354,-25.5442,85.2754,61.6121,91.1904,110.9634,85.4196,-0.0511,
4.5583,3.4676,-22.9535,84.9165,64.0313,90.4973,111.5723,85.4152,-0.0431,
4.5667,3.3973,-20.3796,84.5715,66.5048,89.8011,112.1209,85.4167,-0.0351,
4.5750,3.3239,-17.8347,84.2393,69.0272,89.1061,112.6113,85.4200,-0.0272,
4.5833,3.2274,-15.3311,83.9174,71.5912,88.4134,113.0456,85.4227,-0.0192,
4.5917,3.0880,-12.8803,83.6035,74.1883,87.7221,113.4258,85.4243,-0.0112,
4.6000,2.9059,-10.4932,83.2961,76.8089,87.0301,113.7527,85.4256,-0.0033,
4.6083,2.7043,-8.1829,82.9942,79.4426,86.3360,114.0256,85.4286,0.0046,
4.6167,2.5201,-5.9723,82.6952,82.0775,85.6397,114.2426,85.4358,0.0126,
4.6250,2.3855,-3.9018,82.3936,84.6971,84.9431,114.4020,85.4497,0.0206,
4.6333,2.3094,-2.0260,82.0817,87.2782,84.2500,114.5032,85.4722,0.0286,
4.6417,2.2759,-0.3968,81.7512,89.7922,83.5652,114.5475,85.5043,0.0368,
4.6500,2.2583,0.9538,81.3964,92.2080,82.8923,114.5377,85.5468,0.0449,
4.6583,2.2341,2.0261,81.0161,94.4949,82.2328,114.4777,85.5998,0.0532,
4.6667,2.1906,2.8578,80.6139,96.6259,81.5853,114.3721,85.6635,0.0615,
4.6750,2.1237,3.5112,80.1965,98.5782,80.9471,114.2258,85.7380,0.0699,
4.6833,2.0345,4.0471,79.7709,100.3324,80.3157,114.0434,85.8243,0.0784,
4.6917,1.9263,4.5036,79.3433,101.8716,79.6898,113.8277,85.9234,0.0869,
4.7000,1.8023,4.8913,78.9155,103.1822,79.0704,113.5802,86.0371,0.0955,
4.7083,1.6622,5.2025,78.4810,104.2553,78.4620,113.3012,86.1664,0.1043,
4.7167,1.5027,5.4241,78.0253,105.0874,77.8725,112.9909,86.3112,0.1132,
4.7250,1.3194,5.5503,77.5320,105.6798,77.3110,112.6515,86.4698,0.1222,
4.7333,1.1098,5.5920,76.9875,106.0373,76.7863,112.2880,86.6391,0.1314,
4.7417,0.8712,5.5795,76.3810,106.1674,76.3071,111.9091,86.8147,0.1406,
4.7500,0.5982,5.5501,75.7055,106.0807,75.8810,111.5275,86.9911,0.1499,
4.7583,0.2808,5.5300,74.9604,105.7912,75.5126,111.1592,87.1627,0.1593,
4.7667,-0.0958,5.5266,74.1523,105.3158,75.2015,110.8221,87.3241,0.1687,
4.7750,-0.5490,5.5336,73.2951,104.6725,74.9429,110.5336,87.4697,0.1780,
4.7833,-1.0961,5.5352,72.4081,103.8807,74.7278,110.3070,87.5943,0.1873,
4.7917,-1.7525,5.5075,71.5151,102.9642,74.5444,110.1469,87.6925,0.1965,
4.8000,-2.5311,5.4276,70.6401,101.9552,74.3805,110.0460,87.7601,0.2055,
4.8083,-3.4445,5.2889,69.8021,100.8905,74.2274,109.9847,87.7937,0.2144,
4.8167,-4.5052,5.1063,69.0115,99.8066,74.0828,109.9343,87.7918,0.2230,
4.8250,-5.7246,4.9073,68.2684,98.7370,73.9507,109.8630,87.7547,0.2315,
4.8333,-7.1110,4.7193,67.5640,97.7123,73.8413,109.7425,87.6847,0.2398,
4.8417,-8.6655,4.5615,66.8817,96.7604,73.7689,109.5525,87.5857,0.2479,
4.8500,-10.3794,4.4409,66.1999,95.9040,73.7504,109.2828,87.4629,0.2558,
4.8583,-12.2326,4.3546,65.4958,95.1566,73.8019,108.9325,87.3213,0.2635,
4.8667,-14.1980,4.2951,64.7507,94.5204,73.9364,108.5084,87.1659,0.2711,
4.8750,-16.2475,4.2559,63.9529,93.9871,74.1617,108.0227,87.0008,0.2784,
