time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.0017,0.0290,-0.0129,-0.1773,-0.4318,-0.0434,0.0294,
0.0033,0.0290,-0.0129,-0.1773,-0.4319,-0.0434,0.0294,
0.0050,0.0290,-0.0129,-0.1773,-0.4319,-0.0435,0.0294,
0.0067,0.0290,-0.0129,-0.1773,-0.4319,-0.0435,0.0294,
0.0083,0.0290,-0.0129,-0.1774,-0.4320,-0.0435,0.0294,
0.0100,0.0290,-0.0129,-0.1774,-0.4320,-0.0435,0.0294,
0.0117,0.0290,-0.0129,-0.1774,-0.4321,-0.0436,0.0294,
0.0133,0.0290,-0.0129,-0.1774,-0.4321,-0.0436,0.0294,
0.0150,0.0290,-0.0129,-0.1774,-0.4322,-0.0436,0.0295,
0.0167,0.0290,-0.0129,-0.1774,-0.4322,-0.0436,0.0295,
0.0183,0.0290,-0.0129,-0.1774,-0.4322,-0.0437,0.0295,
0.0200,0.0290,-0.0129,-0.1774,-0.4323,-0.0437,0.0295,
0.0217,0.0290,-0.0129,-0.1775,-0.4323,-0.0437,0.0295,
0.0233,0.0290,-0.0129,-0.1775,-0.4323,-0.0437,0.0295,
0.0250,0.0289,-0.0128,-0.1775,-0.4323,-0.0437,0.0295,
0.0267,0.0289,-0.0128,-0.1775,-0.4323,-0.0437,0.0295,
0.0283,0.0289,-0.0128,-0.1775,-0.4323,-0.0437,0.0295,
0.0300,0.0289,-0.0128,-0.1774,-0.4323,-0.0437,0.0295,
0.0317,0.0289,-0.0128,-0.1774,-0.4322,-0.0437,0.0295,
0.0333,0.0289,-0.0128,-0.1774,-0.4322,-0.0436,0.0295,
0.0350,0.0288,-0.0127,-0.1774,-0.4321,-0.0436,0.0295,
0.0367,0.0288,-0.0127,-0.1774,-0.4320,-0.0436,0.0295,
0.0383,0.0288,-0.0127,-0.1773,-0.4319,-0.0435,0.0295,
0.0400,0.0288,-0.0127,-0.1773,-0.4318,-0.0434,0.0295,
0.0417,0.0288,-0.0126,-0.1773,-0.4316,-0.0434,0.0294,
0.0433,0.0288,-0.0126,-0.1772,-0.4315,-0.0433,0.0294,
0.0450,0.0287,-0.0126,-0.1772,-0.4314,-0.0432,0.0294,
0.0467,0.0287,-0.0126,-0.1771,-0.4312,-0.0431,0.0293,
0.0483,0.0287,-0.0126,-0.1771,-0.4310,-0.0430,0.0293,
0.0500,0.0287,-0.0126,-0.1770,-0.4309,-0.0429,0.0292,
0.0517,0.0287,-0.0126,-0.1770,-0.4307,-0.0428,0.0292,
0.0533,0.0287,-0.0126,-0.1769,-0.4306,-0.0428,0.0291,
0.0550,0.0287,-0.0126,-0.1769,-0.4305,-0.0427,0.0291,
0.0567,0.0288,-0.0127,-0.1768,-0.4304,-0.0426,0.0291,
0.0583,0.0288,-0.0127,-0.1768,-0.4303,-0.0425,0.0290,
0.0600,0.0288,-0.0127,-0.1768,-0.4302,-0.0425,0.0290,
0.0617,0.0289,-0.0128,-0.1768,-0.4302,-0.0425,0.0290,
0.0633,0.0289,-0.0129,-0.1768,-0.4303,-0.0425,0.0289,
0.0650,0.0290,-0.0129,-0.1768,-0.4303,-0.0425,0.0289,
0.0667,0.0290,-0.0130,-0.1768,-0.4305,-0.0426,0.0289,
0.0683,0.0291,-0.0131,-0.1769,-0.4306,-0.0427,0.0289,
0.0700,0.0291,-0.0131,-0.1770,-0.4309,-0.0428,0.0290,
0.0717,0.0292,-0.0132,-0.1771,-0.4312,-0.0429,0.0290,
0.0733,0.0293,-0.0133,-0.1772,-0.4315,-0.0431,0.0291,
0.0750,0.0294,-0.0134,-0.1773,-0.4319,-0.0433,0.0291,
0.0767,0.0294,-0.0135,-0.1774,-0.4324,-0.0436,0.0292,
0.0783,0.0295,-0.0135,-0.1776,-0.4329,-0.0439,0.0293,
0.0800,0.0295,-0.0136,-0.1778,-0.4334,-0.0442,0.0295,
0.0817,0.0296,-0.0136,-0.1779,-0.4339,-0.0445,0.0296,
0.0833,0.0296,-0.0137,-0.1781,-0.4345,-0.0448,0.0297,
0.0850,0.0296,-0.0137,-0.1783,-0.4351,-0.0451,0.0299,
0.0867,0.0296,-0.0137,-0.1785,-0.4357,-0.0455,0.0301,
0.0883,0.0296,-0.0136,-0.1787,-0.4362,-0.0458,0.0302,
0.0900,0.0296,-0.0136,-0.1789,-0.4367,-0.0461,0.0304,
0.0917,0.0295,-0.0135,-0.1790,-0.4371,-0.0464,0.0306,
0.0933,0.0295,-0.0134,-0.1791,-0.4375,-0.0466,0.0307,
0.0950,0.0294,-0.0132,-0.1792,-0.4378,-0.0468,0.0309,
0.0967,0.0292,-0.0131,-0.1793,-0.4379,-0.0470,0.0310,
0.0983,0.0291,-0.0129,-0.1793,-0.4379,-0.0470,0.0311,
0.1000,0.0289,-0.0127,-0.1793,-0.4377,-0.0470,0.0311,
0.1017,0.0287,-0.0124,-0.1792,-0.4374,-0.0468,0.0311,
0.1033,0.0285,-0.0121,-0.1790,-0.4368,-0.0466,0.0311,
0.1050,0.0283,-0.0119,-0.1788,-0.4361,-0.0462,0.0311,
0.1067,0.0280,-0.0116,-0.1785,-0.4352,-0.0457,0.0309,
0.1083,0.0278,-0.0113,-0.1781,-0.4341,-0.0452,0.0308,
0.1100,0.0275,-0.0110,-0.1777,-0.4327,-0.0444,0.0305,
0.1117,0.0273,-0.0107,-0.1772,-0.4312,-0.0436,0.0303,
0.1133,0.0270,-0.0104,-0.1767,-0.4295,-0.0427,0.0299,
0.1150,0.0268,-0.0102,-0.1761,-0.4277,-0.0417,0.0295,
0.1167,0.0266,-0.0100,-0.1755,-0.4257,-0.0405,0.0290,
0.1183,0.0265,-0.0099,-0.1748,-0.4237,-0.0394,0.0285,
0.1200,0.0264,-0.0098,-0.1741,-0.4216,-0.0381,0.0280,
0.1217,0.0263,-0.0098,-0.1734,-0.4195,-0.0369,0.0274,
0.1233,0.0264,-0.0098,-0.1728,-0.4175,-0.0357,0.0268,
0.1250,0.0264,-0.0100,-0.1721,-0.4156,-0.0345,0.0262,
0.1267,0.0266,-0.0102,-0.1715,-0.4139,-0.0334,0.0256,
0.1283,0.0268,-0.0106,-0.1710,-0.4125,-0.0325,0.0250,
0.1300,0.0272,-0.0110,-0.1707,-0.4114,-0.0317,0.0245,
0.1317,0.0276,-0.0116,-0.1704,-0.4107,-0.0311,0.0240,
0.1333,0.0281,-0.0122,-0.1703,-0.4105,-0.0308,0.0236,
0.1350,0.0287,-0.0130,-0.1703,-0.4108,-0.0308,0.0233,
0.1367,0.0294,-0.0138,-0.1706,-0.4118,-0.0311,0.0231,
0.1383,0.0301,-0.0148,-0.1710,-0.4133,-0.0318,0.0231,
0.1400,0.0309,-0.0158,-0.1717,-0.4156,-0.0329,0.0233,
0.1417,0.0318,-0.0168,-0.1727,-0.4186,-0.0343,0.0236,
0.1433,0.0327,-0.0179,-0.1738,-0.4224,-0.0363,0.0241,
0.1450,0.0336,-0.0190,-0.1752,-0.4268,-0.0386,0.0248,
0.1467,0.0345,-0.0200,-0.1769,-0.4320,-0.0414,0.0257,
0.1483,0.0354,-0.0210,-0.1788,-0.4379,-0.0445,0.0269,
0.1500,0.0362,-0.0219,-0.1808,-0.4443,-0.0481,0.0283,
0.1517,0.0369,-0.0227,-0.1831,-0.4512,-0.0520,0.0298,
0.1533,0.0375,-0.0233,-0.1855,-0.4584,-0.0561,0.0316,
0.1550,0.0379,-0.0237,-0.1879,-0.4658,-0.0604,0.0335,
0.1567,0.0382,-0.0239,-0.1904,-0.4733,-0.0648,0.0355,
0.1583,0.0382,-0.0238,-0.1928,-0.4806,-0.0691,0.0377,
0.1600,0.0379,-0.0233,-0.1951,-0.4874,-0.0733,0.0399,
0.1617,0.0374,-0.0226,-0.1972,-0.4935,-0.0772,0.0421,
0.1633,0.0365,-0.0214,-0.1991,-0.4987,-0.0807,0.0442,
0.1650,0.0352,-0.0199,-0.2005,-0.5026,-0.0835,0.0462,
0.1667,0.0336,-0.0179,-0.2015,-0.5049,-0.0855,0.0480,
0.1683,0.0316,-0.0155,-0.2018,-0.5054,-0.0866,0.0495,
0.1700,0.0292,-0.0127,-0.2015,-0.5036,-0.0866,0.0507,
0.1717,0.0265,-0.0095,-0.2003,-0.4993,-0.0852,0.0514,
0.1733,0.0233,-0.0059,-0.1983,-0.4923,-0.0823,0.0515,
0.1750,0.0197,-0.0019,-0.1953,-0.4821,-0.0778,0.0511,
0.1767,0.0158,0.0024,-0.1912,-0.4687,-0.0716,0.0499,
0.1783,0.0115,0.0069,-0.1860,-0.4517,-0.0634,0.0480,
0.1800,0.0069,0.0116,-0.1795,-0.4310,-0.0532,0.0453,
0.1817,0.0022,0.0164,-0.1718,-0.4064,-0.0410,0.0416,
0.1833,-0.0028,0.0213,-0.1629,-0.3780,-0.0267,0.0371,
0.1850,-0.0079,0.0260,-0.1526,-0.3457,-0.0103,0.0316,
0.1867,-0.0130,0.0306,-0.1411,-0.3096,0.0081,0.0251,
0.1883,-0.0182,0.0349,-0.1283,-0.2698,0.0285,0.0177,
0.1900,-0.0232,0.0387,-0.1144,-0.2266,0.0506,0.0094,
0.1917,-0.0280,0.0421,-0.0993,-0.1801,0.0744,0.0003,
0.1933,-0.0326,0.0448,-0.0833,-0.1307,0.0995,-0.0097,
0.1950,-0.0369,0.0468,-0.0664,-0.0789,0.1257,-0.0203,
0.1967,-0.0407,0.0480,-0.0488,-0.0250,0.1527,-0.0314,
0.1983,-0.0442,0.0482,-0.0305,0.0304,0.1801,-0.0429,
0.2000,-0.0471,0.0475,-0.0119,0.0869,0.2075,-0.0547,
0.2017,-0.0496,0.0458,0.0070,0.1438,0.2346,-0.0665,
0.2033,-0.0515,0.0431,0.0260,0.2006,0.2608,-0.0782,
0.2050,-0.0530,0.0393,0.0449,0.2568,0.2857,-0.0894,
0.2067,-0.0539,0.0346,0.0636,0.3117,0.3089,-0.1001,
0.2083,-0.0544,0.0290,0.0818,0.3650,0.3299,-0.1099,
0.2100,-0.0545,0.0226,0.0996,0.4161,0.3483,-0.1187,
0.2117,-0.0542,0.0155,0.1166,0.4647,0.3636,-0.1262,
0.2133,-0.0536,0.0079,0.1330,0.5102,0.3756,-0.1322,
0.2150,-0.0529,-0.0001,0.1484,0.5525,0.3837,-0.1366,
0.2167,-0.0520,-0.0082,0.1631,0.5913,0.3879,-0.1392,
0.2183,-0.0510,-0.0164,0.1768,0.6264,0.3877,-0.1399,
0.2200,-0.0501,-0.0243,0.1895,0.6577,0.3831,-0.1386,
0.2217,-0.0492,-0.0317,0.2014,0.6851,0.3739,-0.1352,
0.2233,-0.0484,-0.0385,0.2124,0.7087,0.3601,-0.1296,
0.2250,-0.0478,-0.0444,0.2226,0.7284,0.3418,-0.1221,
0.2267,-0.0474,-0.0492,0.2321,0.7445,0.3191,-0.1126,
0.2283,-0.0471,-0.0528,0.2409,0.7570,0.2922,-0.1012,
0.2300,-0.0470,-0.0550,0.2491,0.7662,0.2614,-0.0882,
0.2317,-0.0471,-0.0557,0.2569,0.7721,0.2270,-0.0738,
0.2333,-0.0474,-0.0548,0.2642,0.7751,0.1894,-0.0583,
0.2350,-0.0477,-0.0522,0.2713,0.7753,0.1493,-0.0420,
0.2367,-0.0480,-0.0480,0.2782,0.7731,0.1071,-0.0253,
0.2383,-0.0483,-0.0422,0.2850,0.7686,0.0634,-0.0085,
0.2400,-0.0485,-0.0348,0.2917,0.7621,0.0189,0.0080,
0.2417,-0.0485,-0.0260,0.2985,0.7538,-0.0256,0.0238,
0.2433,-0.0482,-0.0160,0.3052,0.7441,-0.0695,0.0384,
0.2450,-0.0477,-0.0050,0.3121,0.7332,-0.1121,0.0515,
0.2467,-0.0467,0.0069,0.3189,0.7213,-0.1527,0.0627,
0.2483,-0.0452,0.0194,0.3259,0.7088,-0.1905,0.0718,
0.2500,-0.0433,0.0323,0.3328,0.6958,-0.2250,0.0783,
0.2517,-0.0408,0.0452,0.3398,0.6825,-0.2555,0.0822,
0.2533,-0.0377,0.0579,0.3466,0.6693,-0.2815,0.0833,
0.2550,-0.0341,0.0701,0.3532,0.6563,-0.3027,0.0815,
0.2567,-0.0300,0.0816,0.3596,0.6437,-0.3186,0.0767,
0.2583,-0.0253,0.0921,0.3656,0.6316,-0.3291,0.0691,
0.2600,-0.0203,0.1014,0.3711,0.6203,-0.3340,0.0588,
0.2617,-0.0149,0.1094,0.3760,0.6098,-0.3333,0.0460,
0.2633,-0.0093,0.1157,0.3802,0.6003,-0.3272,0.0310,
0.2650,-0.0036,0.1204,0.3835,0.5918,-0.3158,0.0143,
0.2667,0.0021,0.1234,0.3858,0.5844,-0.2994,-0.0038,
0.2683,0.0076,0.1246,0.3871,0.5781,-0.2786,-0.0229,
0.2700,0.0129,0.1239,0.3872,0.5730,-0.2537,-0.0425,
0.2717,0.0177,0.1216,0.3862,0.5690,-0.2255,-0.0619,
0.2733,0.0219,0.1176,0.3839,0.5662,-0.1946,-0.0808,
0.2750,0.0255,0.1120,0.3803,0.5645,-0.1617,-0.0987,
0.2767,0.0283,0.1051,0.3754,0.5638,-0.1275,-0.1151,
0.2783,0.0303,0.0971,0.3694,0.5642,-0.0928,-0.1296,
0.2800,0.0314,0.0880,0.3621,0.5655,-0.0583,-0.1418,
0.2817,0.0315,0.0782,0.3538,0.5677,-0.0247,-0.1514,
0.2833,0.0307,0.0678,0.3445,0.5707,0.0073,-0.1584,
0.2850,0.0289,0.0571,0.3343,0.5745,0.0372,-0.1624,
0.2867,0.0263,0.0463,0.3234,0.5791,0.0645,-0.1636,
0.2883,0.0228,0.0356,0.3119,0.5842,0.0887,-0.1618,
0.2900,0.0185,0.0252,0.3001,0.5899,0.1095,-0.1573,
0.2917,0.0135,0.0152,0.2881,0.5960,0.1267,-0.1503,
0.2933,0.0080,0.0059,0.2760,0.6026,0.1402,-0.1410,
0.2950,0.0020,-0.0027,0.2642,0.6094,0.1500,-0.1297,
0.2967,-0.0043,-0.0105,0.2528,0.6165,0.1562,-0.1169,
0.2983,-0.0109,-0.0175,0.2420,0.6237,0.1589,-0.1028,
0.3000,-0.0175,-0.0234,0.2320,0.6310,0.1584,-0.0881,
0.3017,-0.0242,-0.0285,0.2230,0.6382,0.1551,-0.0731,
0.3033,-0.0309,-0.0327,0.2152,0.6452,0.1493,-0.0583,
0.3050,-0.0374,-0.0360,0.2089,0.6519,0.1415,-0.0442,
0.3067,-0.0436,-0.0385,0.2040,0.6583,0.1320,-0.0311,
0.3083,-0.0496,-0.0402,0.2009,0.6641,0.1214,-0.0196,
0.3100,-0.0553,-0.0414,0.1995,0.6693,0.1101,-0.0099,
0.3117,-0.0607,-0.0421,0.1999,0.6738,0.0987,-0.0025,
0.3133,-0.0657,-0.0425,0.2023,0.6776,0.0876,0.0024,
0.3150,-0.0703,-0.0425,0.2064,0.6804,0.0771,0.0046,
0.3167,-0.0745,-0.0425,0.2124,0.6823,0.0678,0.0039,
0.3183,-0.0783,-0.0424,0.2201,0.6831,0.0600,0.0002,
0.3200,-0.0817,-0.0424,0.2294,0.6830,0.0540,-0.0065,
0.3217,-0.0846,-0.0426,0.2401,0.6817,0.0501,-0.0161,
0.3233,-0.0872,-0.0430,0.2520,0.6795,0.0485,-0.0285,
0.3250,-0.0894,-0.0438,0.2648,0.6763,0.0493,-0.0434,
0.3267,-0.0912,-0.0449,0.2783,0.6721,0.0528,-0.0607,
0.3283,-0.0927,-0.0465,0.2921,0.6671,0.0588,-0.0800,
0.3300,-0.0938,-0.0485,0.3061,0.6614,0.0676,-0.1008,
0.3317,-0.0946,-0.0509,0.3199,0.6550,0.0789,-0.1228,
0.3333,-0.0951,-0.0538,0.3331,0.6482,0.0926,-0.1455,
0.3350,-0.0954,-0.0571,0.3456,0.6411,0.1087,-0.1685,
0.3367,-0.0954,-0.0607,0.3570,0.6338,0.1270,-0.1912,
0.3383,-0.0951,-0.0647,0.3672,0.6266,0.1472,-0.2131,
0.3400,-0.0946,-0.0690,0.3760,0.6195,0.1690,-0.2338,
0.3417,-0.0939,-0.0735,0.3831,0.6128,0.1921,-0.2530,
0.3433,-0.0929,-0.0782,0.3887,0.6066,0.2164,-0.2700,
0.3450,-0.0918,-0.0830,0.3924,0.6012,0.2413,-0.2848,
0.3467,-0.0903,-0.0878,0.3945,0.5965,0.2666,-0.2968,
0.3483,-0.0886,-0.0925,0.3949,0.5928,0.2920,-0.3060,
0.3500,-0.0867,-0.0972,0.3937,0.5902,0.3171,-0.3121,
0.3517,-0.0846,-0.1017,0.3910,0.5888,0.3416,-0.3150,
0.3533,-0.0822,-0.1059,0.3869,0.5887,0.3652,-0.3148,
0.3550,-0.0796,-0.1099,0.3817,0.5898,0.3876,-0.3115,
0.3567,-0.0768,-0.1135,0.3755,0.5922,0.4085,-0.3051,
0.3583,-0.0739,-0.1168,0.3685,0.5960,0.4276,-0.2960,
0.3600,-0.0709,-0.1196,0.3608,0.6011,0.4447,-0.2844,
0.3617,-0.0679,-0.1220,0.3528,0.6074,0.4597,-0.2705,
0.3633,-0.0648,-0.1239,0.3445,0.6149,0.4723,-0.2548,
0.3650,-0.0618,-0.1254,0.3361,0.6234,0.4825,-0.2376,
0.3667,-0.0589,-0.1265,0.3279,0.6328,0.4901,-0.2193,
0.3683,-0.0562,-0.1271,0.3198,0.6430,0.4950,-0.2004,
0.3700,-0.0536,-0.1274,0.3121,0.6538,0.4973,-0.1814,
0.3717,-0.0513,-0.1272,0.3048,0.6649,0.4968,-0.1625,
0.3733,-0.0493,-0.1268,0.2979,0.6763,0.4938,-0.1443,
0.3750,-0.0475,-0.1260,0.2915,0.6876,0.4881,-0.1271,
0.3767,-0.0460,-0.1250,0.2857,0.6987,0.4801,-0.1112,
0.3783,-0.0447,-0.1238,0.2804,0.7094,0.4696,-0.0968,
0.3800,-0.0437,-0.1224,0.2757,0.7194,0.4571,-0.0842,
0.3817,-0.0428,-0.1209,0.2715,0.7286,0.4426,-0.0735,
0.3833,-0.0421,-0.1193,0.2678,0.7369,0.4264,-0.0648,
0.3850,-0.0415,-0.1177,0.2646,0.7441,0.4087,-0.0581,
0.3867,-0.0409,-0.1160,0.2619,0.7501,0.3898,-0.0534,
0.3883,-0.0402,-0.1144,0.2596,0.7548,0.3700,-0.0507,
0.3900,-0.0395,-0.1129,0.2578,0.7581,0.3494,-0.0498,
0.3917,-0.0385,-0.1114,0.2565,0.7601,0.3283,-0.0506,
0.3933,-0.0374,-0.1101,0.2555,0.7607,0.3071,-0.0530,
0.3950,-0.0360,-0.1089,0.2550,0.7600,0.2859,-0.0568,
0.3967,-0.0344,-0.1078,0.2550,0.7580,0.2650,-0.0619,
0.3983,-0.0326,-0.1069,0.2553,0.7548,0.2446,-0.0680,
0.4000,-0.0306,-0.1061,0.2561,0.7505,0.2250,-0.0750,
0.4017,-0.0285,-0.1054,0.2574,0.7452,0.2063,-0.0827,
0.4033,-0.0263,-0.1049,0.2591,0.7389,0.1888,-0.0910,
0.4050,-0.0241,-0.1045,0.2613,0.7320,0.1728,-0.0997,
0.4067,-0.0220,-0.1041,0.2639,0.7244,0.1583,-0.1087,
0.4083,-0.0200,-0.1037,0.2669,0.7164,0.1457,-0.1179,
0.4100,-0.0183,-0.1033,0.2704,0.7080,0.1351,-0.1271,
0.4117,-0.0169,-0.1028,0.2742,0.6995,0.1266,-0.1362,
0.4133,-0.0159,-0.1022,0.2785,0.6909,0.1204,-0.1452,
0.4150,-0.0154,-0.1014,0.2830,0.6825,0.1166,-0.1539,
0.4167,-0.0153,-0.1005,0.2877,0.6742,0.1152,-0.1622,
0.4183,-0.0157,-0.0993,0.2927,0.6663,0.1164,-0.1701,
0.4200,-0.0166,-0.0979,0.2978,0.6588,0.1200,-0.1775,
0.4217,-0.0180,-0.0962,0.3030,0.6518,0.1261,-0.1842,
0.4233,-0.0198,-0.0942,0.3082,0.6455,0.1345,-0.1902,
0.4250,-0.0220,-0.0920,0.3132,0.6398,0.1450,-0.1953,
0.4267,-0.0245,-0.0895,0.3182,0.6349,0.1575,-0.1996,
0.4283,-0.0271,-0.0868,0.3229,0.6307,0.1717,-0.2028,
0.4300,-0.0298,-0.0838,0.3273,0.6273,0.1874,-0.2050,
0.4317,-0.0325,-0.0807,0.3313,0.6247,0.2043,-0.2060,
0.4333,-0.0351,-0.0774,0.3349,0.6228,0.2221,-0.2057,
0.4350,-0.0374,-0.0741,0.3382,0.6217,0.2405,-0.2042,
0.4367,-0.0393,-0.0706,0.3409,0.6212,0.2591,-0.2014,
0.4383,-0.0408,-0.0671,0.3432,0.6214,0.2778,-0.1974,
0.4400,-0.0417,-0.0636,0.3450,0.6221,0.2962,-0.1920,
0.4417,-0.0420,-0.0601,0.3463,0.6233,0.3140,-0.1855,
0.4433,-0.0416,-0.0567,0.3472,0.6248,0.3310,-0.1779,
0.4450,-0.0404,-0.0534,0.3476,0.6267,0.3470,-0.1693,
0.4467,-0.0384,-0.0502,0.3476,0.6287,0.3618,-0.1600,
0.4483,-0.0357,-0.0472,0.3472,0.6307,0.3752,-0.1500,
0.4500,-0.0321,-0.0444,0.3465,0.6327,0.3871,-0.1397,
0.4517,-0.0278,-0.0419,0.3455,0.6346,0.3973,-0.1292,
0.4533,-0.0229,-0.0396,0.3442,0.6361,0.4058,-0.1189,
0.4550,-0.0173,-0.0377,0.3427,0.6374,0.4125,-0.1089,
0.4567,-0.0113,-0.0362,0.3409,0.6382,0.4174,-0.0996,
0.4583,-0.0049,-0.0350,0.3389,0.6385,0.4204,-0.0911,
0.4600,0.0017,-0.0343,0.3367,0.6383,0.4215,-0.0837,
0.4617,0.0084,-0.0341,0.3343,0.6377,0.4208,-0.0775,
0.4633,0.0151,-0.0345,0.3318,0.6365,0.4183,-0.0728,
0.4650,0.0215,-0.0353,0.3291,0.6349,0.4140,-0.0695,
0.4667,0.0275,-0.0368,0.3262,0.6329,0.4081,-0.0679,
0.4683,0.0330,-0.0389,0.3231,0.6306,0.4005,-0.0679,
0.4700,0.0378,-0.0416,0.3198,0.6282,0.3914,-0.0695,
0.4717,0.0419,-0.0448,0.3165,0.6258,0.3809,-0.0726,
0.4733,0.0451,-0.0487,0.3130,0.6235,0.3693,-0.0773,
0.4750,0.0473,-0.0531,0.3095,0.6215,0.3565,-0.0832,
0.4767,0.0485,-0.0580,0.3059,0.6200,0.3430,-0.0903,
0.4783,0.0487,-0.0634,0.3024,0.6192,0.3289,-0.0985,
0.4800,0.0479,-0.0691,0.2991,0.6193,0.3144,-0.1074,
0.4817,0.0460,-0.0750,0.2959,0.6203,0.2997,-0.1169,
0.4833,0.0431,-0.0810,0.2932,0.6225,0.2853,-0.1268,
0.4850,0.0393,-0.0870,0.2909,0.6260,0.2712,-0.1369,
0.4867,0.0346,-0.0929,0.2891,0.6309,0.2578,-0.1470,
0.4883,0.0292,-0.0985,0.2881,0.6373,0.2452,-0.1569,
0.4900,0.0229,-0.1037,0.2880,0.6452,0.2338,-0.1664,
0.4917,0.0161,-0.1082,0.2888,0.6547,0.2236,-0.1754,
0.4933,0.0087,-0.1121,0.2908,0.6656,0.2149,-0.1837,
0.4950,0.0009,-0.1151,0.2938,0.6781,0.2076,-0.1912,
0.4967,-0.0072,-0.1171,0.2981,0.6919,0.2020,-0.1978,
0.4983,-0.0156,-0.1181,0.3037,0.7069,0.1980,-0.2035,
0.5000,-0.0242,-0.1179,0.3106,0.7229,0.1956,-0.2083,
0.5017,-0.0328,-0.1165,0.3187,0.7397,0.1946,-0.2119,
0.5033,-0.0413,-0.1138,0.3281,0.7571,0.1950,-0.2146,
0.5050,-0.0498,-0.1100,0.3385,0.7748,0.1966,-0.2163,
0.5067,-0.0581,-0.1049,0.3499,0.7925,0.1991,-0.2169,
0.5083,-0.0661,-0.0986,0.3621,0.8098,0.2023,-0.2167,
0.5100,-0.0737,-0.0913,0.3749,0.8265,0.2059,-0.2156,
0.5117,-0.0809,-0.0829,0.3882,0.8422,0.2095,-0.2137,
0.5133,-0.0876,-0.0737,0.4015,0.8566,0.2130,-0.2112,
0.5150,-0.0937,-0.0638,0.4148,0.8695,0.2158,-0.2080,
0.5167,-0.0990,-0.0533,0.4277,0.8805,0.2179,-0.2044,
0.5183,-0.1035,-0.0424,0.4400,0.8894,0.2188,-0.2004,
0.5200,-0.1072,-0.0313,0.4515,0.8961,0.2184,-0.1962,
0.5217,-0.1100,-0.0202,0.4618,0.9004,0.2164,-0.1917,
0.5233,-0.1118,-0.0094,0.4708,0.9022,0.2127,-0.1871,
0.5250,-0.1126,0.0011,0.4782,0.9015,0.2073,-0.1824,
0.5267,-0.1123,0.0109,0.4838,0.8982,0.2000,-0.1778,
0.5283,-0.1110,0.0200,0.4876,0.8925,0.1909,-0.1732,
0.5300,-0.1086,0.0282,0.4894,0.8844,0.1800,-0.1687,
0.5317,-0.1052,0.0353,0.4891,0.8742,0.1675,-0.1644,
0.5333,-0.1009,0.0413,0.4867,0.8620,0.1535,-0.1603,
0.5350,-0.0957,0.0459,0.4822,0.8481,0.1384,-0.1563,
0.5367,-0.0897,0.0492,0.4757,0.8326,0.1224,-0.1526,
0.5383,-0.0830,0.0512,0.4671,0.8160,0.1058,-0.1491,
0.5400,-0.0758,0.0518,0.4568,0.7984,0.0889,-0.1459,
0.5417,-0.0683,0.0510,0.4448,0.7802,0.0721,-0.1428,
0.5433,-0.0606,0.0488,0.4314,0.7616,0.0559,-0.1400,
0.5450,-0.0529,0.0455,0.4168,0.7430,0.0404,-0.1373,
0.5467,-0.0454,0.0410,0.4013,0.7245,0.0262,-0.1348,
0.5483,-0.0382,0.0354,0.3851,0.7065,0.0136,-0.1323,
0.5500,-0.0316,0.0290,0.3687,0.6890,0.0028,-0.1299,
0.5517,-0.0257,0.0218,0.3523,0.6724,-0.0058,-0.1274,
0.5533,-0.0207,0.0141,0.3363,0.6566,-0.0121,-0.1248,
0.5550,-0.0166,0.0060,0.3209,0.6419,-0.0157,-0.1220,
0.5567,-0.0135,-0.0023,0.3065,0.6282,-0.0165,-0.1191,
0.5583,-0.0115,-0.0105,0.2934,0.6156,-0.0144,-0.1159,
0.5600,-0.0107,-0.0186,0.2819,0.6042,-0.0093,-0.1125,
0.5617,-0.0110,-0.0264,0.2721,0.5940,-0.0011,-0.1088,
0.5633,-0.0124,-0.0336,0.2642,0.5848,0.0102,-0.1049,
0.5650,-0.0148,-0.0401,0.2585,0.5766,0.0245,-0.1008,
0.5667,-0.0181,-0.0459,0.2550,0.5695,0.0417,-0.0966,
0.5683,-0.0221,-0.0507,0.2537,0.5632,0.0617,-0.0923,
0.5700,-0.0269,-0.0546,0.2546,0.5577,0.0842,-0.0881,
0.5717,-0.0320,-0.0574,0.2577,0.5530,0.1090,-0.0841,
0.5733,-0.0375,-0.0592,0.2628,0.5489,0.1356,-0.0802,
0.5750,-0.0431,-0.0600,0.2698,0.5454,0.1638,-0.0768,
0.5767,-0.0486,-0.0597,0.2784,0.5422,0.1932,-0.0739,
0.5783,-0.0538,-0.0585,0.2884,0.5395,0.2233,-0.0716,
0.5800,-0.0586,-0.0565,0.2996,0.5370,0.2537,-0.0700,
0.5817,-0.0628,-0.0537,0.3115,0.5346,0.2840,-0.0691,
0.5833,-0.0663,-0.0503,0.3240,0.5324,0.3137,-0.0692,
0.5850,-0.0689,-0.0465,0.3366,0.5303,0.3425,-0.0702,
0.5867,-0.0707,-0.0424,0.3491,0.5281,0.3699,-0.0721,
0.5883,-0.0715,-0.0381,0.3611,0.5259,0.3957,-0.0750,
0.5900,-0.0713,-0.0338,0.3723,0.5237,0.4196,-0.0788,
0.5917,-0.0703,-0.0296,0.3825,0.5214,0.4413,-0.0834,
0.5933,-0.0683,-0.0258,0.3914,0.5190,0.4606,-0.0889,
0.5950,-0.0655,-0.0223,0.3988,0.5167,0.4775,-0.0951,
