time,Rfoot,Lfoot,Rshank,Lshank,Rthigh,Lthigh,trunk,hipx, 
3.3333,-35.7705,0.3621,55.3935,81.9159,79.6141,97.9418,72.4789,0.2302,
3.3417,-35.9452,0.3173,54.6782,81.7024,80.1023,97.5682,72.6066,0.2352,
3.3500,-35.9149,0.2672,54.0612,81.4975,80.5643,97.1907,72.7610,0.2403,
3.3583,-35.6845,0.2144,53.5588,81.3016,81.0003,96.8091,72.9386,0.2454,
3.3667,-35.2679,0.1616,53.1817,81.1148,81.4137,96.4233,73.1354,0.2504,
3.3750,-34.6884,0.1118,52.9369,80.9370,81.8103,96.0335,73.3470,0.2555,
3.3833,-33.9756,0.0671,52.8296,80.7682,82.1969,95.6405,73.5687,0.2605,
3.3917,-33.1589,0.0290,52.8643,80.6079,82.5810,95.2453,73.7956,0.2655,
3.4000,-32.2600,-0.0013,53.0437,80.4559,82.9693,94.8489,74.0230,0.2704,
3.4083,-31.2898,-0.0223,53.3682,80.3122,83.3677,94.4526,74.2463,0.2753,
3.4167,-30.2505,-0.0335,53.8348,80.1766,83.7813,94.0571,74.4616,0.2801,
3.4250,-29.1399,-0.0358,54.4365,80.0486,84.2145,93.6634,74.6652,0.2849,
3.4333,-27.9551,-0.0310,55.1617,79.9272,84.6714,93.2723,74.8547,0.2895,
3.4417,-26.6936,-0.0205,55.9940,79.8108,85.1557,92.8846,75.0283,0.2941,
3.4500,-25.3549,-0.0043,56.9123,79.6977,85.6704,92.5005,75.1855,0.2986,
3.4583,-23.9430,0.0181,57.8939,79.5862,86.2181,92.1201,75.3265,0.3030,
3.4667,-22.4677,0.0464,58.9172,79.4745,86.8004,91.7434,75.4522,0.3074,
3.4750,-20.9439,0.0784,59.9645,79.3612,87.4189,91.3704,75.5647,0.3117,
3.4833,-19.3897,0.1112,61.0232,79.2455,88.0742,91.0007,75.6665,0.3160,
3.4917,-17.8251,0.1416,62.0859,79.1277,88.7666,90.6337,75.7611,0.3203,
3.5000,-16.2700,0.1675,63.1491,79.0085,89.4954,90.2681,75.8525,0.3245,
3.5083,-14.7426,0.1872,64.2113,78.8887,90.2590,89.9025,75.9447,0.3288,
3.5167,-13.2587,0.2002,65.2705,78.7692,91.0547,89.5356,76.0417,0.3330,
3.5250,-11.8336,0.2072,66.3246,78.6506,91.8790,89.1665,76.1467,0.3373,
3.5333,-10.4817,0.2094,67.3720,78.5334,92.7281,88.7944,76.2627,0.3416,
3.5417,-9.2144,0.2075,68.4120,78.4176,93.5974,88.4187,76.3914,0.3460,
3.5500,-8.0383,0.2015,69.4455,78.3027,94.4822,88.0389,76.5336,0.3504,
3.5583,-6.9529,0.1914,70.4746,78.1884,95.3780,87.6550,76.6893,0.3548,
3.5667,-5.9492,0.1777,71.5023,78.0741,96.2808,87.2670,76.8583,0.3592,
3.5750,-5.0115,0.1619,72.5311,77.9594,97.1864,86.8756,77.0399,0.3637,
3.5833,-4.1210,0.1459,73.5630,77.8436,98.0908,86.4813,77.2335,0.3682,
3.5917,-3.2612,0.1316,74.6001,77.7250,98.9904,86.0856,77.4386,0.3728,
3.6000,-2.4193,0.1201,75.6448,77.6013,99.8828,85.6897,77.6543,0.3774,
3.6083,-1.5857,0.1110,76.6999,77.4695,100.7662,85.2956,77.8801,0.3820,
3.6167,-0.7516,0.1032,77.7676,77.3267,101.6386,84.9054,78.1149,0.3867,
3.6250,0.0921,0.0954,78.8487,77.1697,102.4977,84.5216,78.3577,0.3915,
3.6333,0.9549,0.0863,79.9406,76.9957,103.3408,84.1467,78.6070,0.3963,
3.6417,1.8476,0.0745,81.0368,76.8025,104.1649,83.7835,78.8610,0.4012,
3.6500,2.7815,0.0587,82.1296,76.5892,104.9672,83.4337,79.1174,0.4062,
3.6583,3.7678,0.0378,83.2141,76.3570,105.7448,83.0979,79.3736,0.4112,
3.6667,4.8143,0.0110,84.2897,76.1083,106.4940,82.7754,79.6268,0.4163,
3.6750,5.9172,-0.0227,85.3587,75.8456,107.2109,82.4648,79.8747,0.4214,
3.6833,7.0573,-0.0641,86.4254,75.5705,107.8912,82.1648,80.1155,0.4266,
3.6917,8.2111,-0.1128,87.4962,75.2838,108.5330,81.8745,80.3478,0.4318,
3.7000,9.3639,-0.1668,88.5775,74.9855,109.1370,81.5930,80.5708,0.4371,
3.7083,10.5102,-0.2233,89.6737,74.6751,109.7058,81.3196,80.7848,0.4424,
3.7167,11.6495,-0.2792,90.7835,74.3515,110.2419,81.0541,80.9902,0.4477,
3.7250,12.7771,-0.3319,91.8995,74.0127,110.7468,80.7967,81.1877,0.4530,
3.7333,13.8737,-0.3789,93.0092,73.6562,111.2218,80.5487,81.3772,0.4584,
3.7417,14.9060,-0.4186,94.0982,73.2796,111.6680,80.3115,81.5579,0.4638,
3.7500,15.8429,-0.4514,95.1531,72.8803,112.0865,80.0869,81.7294,0.4693,
3.7583,16.6772,-0.4796,96.1634,72.4567,112.4778,79.8769,81.8914,0.4748,
3.7667,17.4284,-0.5084,97.1222,72.0083,112.8419,79.6826,82.0440,0.4803,
3.7750,18.1200,-0.5448,98.0242,71.5359,113.1781,79.5041,82.1876,0.4859,
3.7833,18.7585,-0.5965,98.8652,71.0419,113.4851,79.3398,82.3228,0.4915,
3.7917,19.3349,-0.6712,99.6417,70.5300,113.7611,79.1861,82.4509,0.4972,
3.8000,19.8391,-0.7748,100.3517,70.0046,114.0037,79.0377,82.5731,0.5030,
3.8083,20.2688,-0.9101,100.9958,69.4706,114.2100,78.8892,82.6910,0.5089,
3.8167,20.6313,-1.0762,101.5766,68.9323,114.3772,78.7348,82.8061,0.5149,
3.8250,20.9419,-1.2684,102.0975,68.3936,114.5017,78.5695,82.9198,0.5209,
3.8333,21.2191,-1.4802,102.5616,67.8580,114.5802,78.3893,83.0335,0.5271,
3.8417,21.4788,-1.7058,102.9705,67.3282,114.6097,78.1908,83.1485,0.5334,
3.8500,21.7280,-1.9414,103.3241,66.8062,114.5872,77.9719,83.2657,0.5397,
3.8583,21.9592,-2.1852,103.6210,66.2935,114.5104,77.7318,83.3852,0.5462,
3.8667,22.1465,-2.4369,103.8595,65.7912,114.3769,77.4703,83.5063,0.5527,
3.8750,22.2472,-2.6983,104.0382,65.3003,114.1855,77.1878,83.6266,0.5594,
3.8833,22.2083,-2.9734,104.1576,64.8210,113.9355,76.8849,83.7433,0.5662,
3.8917,21.9746,-3.2673,104.2212,64.3530,113.6277,76.5627,83.8536,0.5730,
3.9000,21.4996,-3.5848,104.2370,63.8957,113.2650,76.2224,83.9553,0.5800,
3.9083,20.7587,-3.9296,104.2168,63.4479,112.8527,75.8657,84.0467,0.5871,
3.9167,19.7567,-4.3050,104.1751,63.0080,112.3997,75.4947,84.1264,0.5943,
3.9250,18.5214,-4.7146,104.1258,62.5743,111.9172,75.1125,84.1929,0.6016,
3.9333,17.0907,-5.1635,104.0788,62.1447,111.4174,74.7226,84.2448,0.6090,
3.9417,15.5080,-5.6581,104.0368,61.7160,110.9116,74.3296,84.2808,0.6164,
3.9500,13.8256,-6.2055,103.9942,61.2833,110.4095,73.9396,84.2999,0.6240,
3.9583,12.1050,-6.8123,103.9370,60.8386,109.9193,73.5603,84.3010,0.6316,
3.9667,10.4066,-7.4844,103.8467,60.3717,109.4489,73.2010,84.2834,0.6392,
3.9750,8.7757,-8.2270,103.7055,59.8714,109.0058,72.8718,84.2468,0.6469,
3.9833,7.2341,-9.0458,103.5015,59.3274,108.5964,72.5828,84.1918,0.6546,
3.9917,5.7846,-9.9473,103.2289,58.7326,108.2249,72.3440,84.1195,0.6624,
4.0000,4.4246,-10.9401,102.8867,58.0829,107.8922,72.1653,84.0318,0.6701,
4.0083,3.1567,-12.0346,102.4764,57.3762,107.5965,72.0571,83.9308,0.6779,
4.0167,1.9940,-13.2439,101.9998,56.6098,107.3334,72.0298,83.8190,0.6857,
4.0250,0.9584,-14.5849,101.4588,55.7785,107.0972,72.0947,83.6991,0.6935,
4.0333,0.0730,-16.0787,100.8556,54.8738,106.8812,72.2627,83.5736,0.7014,
4.0417,-0.6488,-17.7473,100.1943,53.8858,106.6778,72.5441,83.4451,0.7092,
4.0500,-1.2108,-19.6111,99.4832,52.8083,106.4788,72.9459,83.3149,0.7170,
4.0583,-1.6328,-21.6872,98.7361,51.6413,106.2754,73.4714,83.1838,0.7249,
4.0667,-1.9442,-23.9871,97.9715,50.3920,106.0577,74.1209,83.0511,0.7326,
4.0750,-2.1760,-26.5157,97.2110,49.0755,105.8160,74.8918,82.9155,0.7404,
4.0833,-2.3536,-29.2725,96.4759,47.7167,105.5417,75.7783,82.7751,0.7480,
4.0917,-2.4936,-32.2505,95.7851,46.3473,105.2282,76.7714,82.6283,0.7555,
4.1000,-2.6036,-35.4332,95.1529,45.0012,104.8717,77.8592,82.4736,0.7628,
4.1083,-2.6872,-38.7931,94.5884,43.7099,104.4710,79.0271,82.3105,0.7701,
4.1167,-2.7485,-42.2908,94.0954,42.5005,104.0267,80.2594,82.1397,0.7771,
4.1250,-2.7931,-45.8675,93.6736,41.3930,103.5408,81.5392,81.9634,0.7841,
4.1333,-2.8272,-49.4338,93.3194,40.3985,103.0156,82.8502,81.7850,0.7909,
4.1417,-2.8565,-52.8652,93.0277,39.5197,102.4530,84.1770,81.6090,0.7976,
4.1500,-2.8850,-56.0033,92.7928,38.7532,101.8548,85.5055,81.4400,0.8043,
4.1583,-2.9155,-58.6694,92.6088,38.0914,101.2227,86.8239,81.2823,0.8109,
4.1667,-2.9480,-60.6919,92.4702,37.5245,100.5585,88.1220,81.1393,0.8175,
4.1750,-2.9785,-61.9468,92.3718,37.0428,99.8643,89.3918,81.0140,0.8241,
4.1833,-2.9974,-62.4002,92.3092,36.6410,99.1429,90.6278,80.9080,0.8308,
4.1917,-2.9912,-62.1254,92.2777,36.3230,98.3977,91.8276,80.8224,0.8375,
4.2000,-2.9529,-61.2815,92.2713,36.1014,97.6338,92.9923,80.7571,0.8442,
4.2083,-2.8918,-60.0598,92.2807,35.9918,96.8577,94.1265,80.7114,0.8510,
4.2167,-2.8295,-58.6302,92.2945,36.0056,96.0777,95.2371,80.6831,0.8578,
4.2250,-2.7848,-57.1091,92.3019,36.1472,95.3026,96.3311,80.6694,0.8646,
4.2333,-2.7670,-55.5565,92.2936,36.4152,94.5414,97.4140,80.6674,0.8715,
4.2417,-2.7772,-53.9916,92.2622,36.8066,93.8018,98.4888,80.6746,0.8783,
4.2500,-2.8121,-52.4226,92.2016,37.3173,93.0903,99.5565,80.6887,0.8850,
4.2583,-2.8671,-50.8689,92.1070,37.9429,92.4117,100.6160,80.7080,0.8918,
4.2667,-2.9377,-49.3553,91.9753,38.6793,91.7695,101.6645,80.7315,0.8985,
4.2750,-3.0196,-47.8915,91.8049,39.5244,91.1647,102.6964,80.7594,0.9051,
4.2833,-3.1086,-46.4645,91.5962,40.4782,90.5958,103.7032,80.7927,0.9117,
4.2917,-3.2011,-45.0471,91.3521,41.5415,90.0581,104.6744,80.8337,0.9184,
4.3000,-3.2945,-43.6085,91.0772,42.7155,89.5452,105.5990,80.8852,0.9250,
4.3083,-3.3863,-42.1211,90.7776,44.0013,89.0494,106.4692,80.9492,0.9318,
4.3167,-3.4750,-40.5646,90.4599,45.3991,88.5638,107.2829,81.0254,0.9386,
4.3250,-3.5592,-38.9273,90.1316,46.9089,88.0825,108.0430,81.1112,0.9454,
4.3333,-3.6384,-37.2048,89.7993,48.5301,87.6008,108.7537,81.2026,0.9523,
4.3417,-3.7125,-35.3984,89.4687,50.2618,87.1151,109.4174,81.2962,0.9591,
4.3500,-3.7822,-33.5142,89.1440,52.1019,86.6229,110.0330,81.3893,0.9660,
4.3583,-3.8494,-31.5622,88.8268,54.0470,86.1231,110.5966,81.4804,0.9728,
4.3667,-3.9159,-29.5531,88.5174,56.0920,85.6168,111.1029,81.5678,0.9796,
4.3750,-3.9832,-27.4931,88.2137,58.2312,85.1070,111.5458,81.6500,0.9864,
4.3833,-4.0525,-25.3837,87.9130,60.4578,84.5978,111.9198,81.7251,0.9931,
4.3917,-4.1246,-23.2237,87.6117,62.7630,84.0933,112.2189,81.7921,0.9999,
4.4000,-4.2003,-21.0130,87.3064,65.1377,83.5965,112.4378,81.8506,1.0066,
4.4083,-4.2801,-18.7532,86.9939,67.5757,83.1098,112.5717,81.9009,1.0134,
4.4167,-4.3636,-16.4482,86.6716,70.0760,82.6348,112.6168,81.9432,1.0201,
4.4250,-4.4496,-14.1027,86.3381,72.6429,82.1723,112.5709,81.9773,1.0269,
4.4333,-4.5368,-11.7206,85.9939,75.2829,81.7218,112.4329,82.0029,1.0337,
4.4417,-4.6246,-9.3020,85.6408,78.0018,81.2821,112.2039,82.0195,1.0405,
4.4500,-4.7124,-6.8404,85.2805,80.8004,80.8519,111.8873,82.0267,1.0474,
4.4583,-4.8002,-4.3226,84.9138,83.6718,80.4304,111.4909,82.0240,1.0542,
4.4667,-4.8880,-1.7325,84.5408,86.6006,80.0175,111.0258,82.0112,1.0610,
4.4750,-4.9768,0.9423,84.1603,89.5639,79.6128,110.5061,81.9886,1.0678,
4.4833,-5.0683,3.7041,83.7711,92.5344,79.2151,109.9457,81.9581,1.0746,
4.4917,-5.1647,6.5423,83.3715,95.4843,78.8220,109.3568,81.9230,1.0814,
4.5000,-5.2683,9.4337,82.9604,98.3870,78.4307,108.7489,81.8875,1.0882,
4.5083,-5.3805,12.3420,82.5373,101.2154,78.0384,108.1283,81.8560,1.0952,
4.5167,-5.5015,15.2153,82.1029,103.9383,77.6424,107.5001,81.8330,1.1022,
4.5250,-5.6310,17.9874,81.6577,106.5191,77.2412,106.8716,81.8219,1.1094,
4.5333,-5.7674,20.5864,81.2015,108.9159,76.8354,106.2539,81.8244,1.1167,
4.5417,-5.9088,22.9449,80.7329,111.0820,76.4275,105.6612,81.8406,1.1242,
4.5500,-6.0525,24.9998,80.2501,112.9692,76.0209,105.1088,81.8694,1.1319,
4.5583,-6.1946,26.6845,79.7517,114.5296,75.6192,104.6117,81.9085,1.1396,
4.5667,-6.3309,27.9259,79.2372,115.7220,75.2250,104.1827,81.9552,1.1475,
4.5750,-6.4574,28.6580,78.7074,116.5201,74.8398,103.8308,82.0061,1.1555,
4.5833,-6.5727,28.8460,78.1642,116.9220,74.4636,103.5597,82.0576,1.1635,
4.5917,-6.6792,28.5053,77.6103,116.9563,74.0956,103.3672,82.1063,1.1716,
4.6000,-6.7824,27.7050,77.0497,116.6815,73.7341,103.2455,82.1484,1.1797,
4.6083,-6.8907,26.5542,76.4866,116.1760,73.3769,103.1830,82.1811,1.1878,
4.6167,-7.0169,25.1713,75.9253,115.5219,73.0227,103.1664,82.2016,1.1960,
4.6250,-7.1775,23.6533,75.3685,114.7877,72.6716,103.1829,82.2082,1.2041,
4.6333,-7.3907,22.0600,74.8172,114.0188,72.3255,103.2220,82.1994,1.2122,
4.6417,-7.6722,20.4228,74.2699,113.2380,71.9879,103.2754,82.1747,1.2204,
4.6500,-8.0301,18.7619,73.7231,112.4522,71.6639,103.3364,82.1340,1.2285,
4.6583,-8.4636,17.0956,73.1721,111.6613,71.3596,103.3985,82.0778,1.2367,
4.6667,-8.9653,15.4416,72.6103,110.8624,71.0818,103.4560,82.0069,1.2448,
4.6750,-9.5263,13.8183,72.0302,110.0505,70.8376,103.5047,81.9224,1.2530,
4.6833,-10.1408,12.2495,71.4237,109.2185,70.6335,103.5432,81.8257,1.2612,
4.6917,-10.8079,10.7668,70.7832,108.3581,70.4745,103.5719,81.7181,1.2694,
4.7000,-11.5316,9.4046,70.1031,107.4621,70.3645,103.5921,81.6014,1.2777,
4.7083,-12.3197,8.1892,69.3802,106.5264,70.3055,103.6049,81.4779,1.2860,
4.7167,-13.1807,7.1299,68.6140,105.5526,70.2977,103.6102,81.3497,1.2943,
4.7250,-14.1217,6.2184,67.8055,104.5467,70.3396,103.6065,81.2190,1.3026,
4.7333,-15.1467,5.4366,66.9565,103.5186,70.4280,103.5912,81.0882,1.3110,
4.7417,-16.2561,4.7647,66.0693,102.4795,70.5583,103.5610,80.9601,1.3194,
4.7500,-17.4472,4.1871,65.1457,101.4407,70.7254,103.5120,80.8375,1.3278,
4.7583,-18.7154,3.6923,64.1879,100.4105,70.9251,103.4415,80.7228,1.3362,
4.7667,-20.0560,3.2710,63.1999,99.3941,71.1543,103.3481,80.6173,1.3447,
4.7750,-21.4643,2.9130,62.1887,98.3932,71.4112,103.2327,80.5218,1.3532,
4.7833,-22.9362,2.6067,61.1640,97.4098,71.6956,103.0963,80.4359,1.3617,
4.7917,-24.4712,2.3412,60.1339,96.4476,72.0092,102.9382,80.3586,1.3701,
4.8000,-26.0755,2.1075,59.1024,95.5124,72.3565,102.7568,80.2883,1.3786,
4.8083,-27.7603,1.8995,58.0691,94.6113,72.7449,102.5504,80.2235,1.3869,
4.8167,-29.5371,1.7144,57.0284,93.7506,73.1843,102.3179,80.1626,1.3952,
4.8250,-31.4123,1.5520,55.9721,92.9349,73.6846,102.0601,80.1039,1.4033,
4.8333,-33.3857,1.4131,54.8929,92.1671,74.2529,101.7784,80.0458,1.4113,
4.8417,-35.4489,1.2981,53.7881,91.4486,74.8915,101.4745,79.9871,1.4191,
4.8500,-37.5849,1.2069,52.6619,90.7807,75.5972,101.1485,79.9270,1.4267,
4.8583,-39.7686,1.1375,51.5269,90.1639,76.3629,100.7992,79.8660,1.4341,
4.8667,-41.9662,1.0845,50.4039,89.5977,77.1778,100.4244,79.8057,1.4414,
4.8750,-44.1260,1.0379,49.3194,89.0801,78.0289,100.0224,79.7489,1.4485,
4.8833,-46.1649,0.9837,48.2998,88.6070,78.9008,99.5934,79.6981,1.4554,
4.8917,-47.9652,0.9108,47.3666,88.1739,79.7773,99.1391,79.6558,1.4623,
4.9000,-49.3926,0.8225,46.5342,87.7770,80.6438,98.6627,79.6239,1.4691,
4.9083,-50.3299,0.7376,45.8111,87.4138,81.4895,98.1682,79.6031,1.4758,
4.9167,-50.7117,0.6738,45.2056,87.0818,82.3084,97.6604,79.5938,1.4825,
4.9250,-50.5441,0.6346,44.7307,86.7777,83.0987,97.1437,79.5952,1.4891,
4.9333,-49.8957,0.6121,44.4031,86.4988,83.8627,96.6214,79.6060,1.4957,
4.9417,-48.8691,0.5949,44.2383,86.2424,84.6044,96.0966,79.6246,1.5023,
4.9500,-47.5678,0.5734,44.2456,86.0058,85.3288,95.5716,79.6492,1.5087,
4.9583,-46.0758,0.5420,44.4279,85.7860,86.0394,95.0473,79.6782,1.5152,
4.9667,-44.4564,0.4985,44.7843,85.5807,86.7376,94.5232,79.7112,1.5216,
4.9750,-42.7611,0.4449,45.3119,85.3871,87.4236,93.9986,79.7478,1.5279,
4.9833,-41.0369,0.3865,46.0056,85.2021,88.0974,93.4743,79.7877,1.5342,
4.9917,-39.3251,0.3297,46.8578,85.0226,88.7592,92.9522,79.8303,1.5405,
5.0000,-37.6519,0.2803,47.8580,84.8463,89.4102,92.4350,79.8742,1.5467,
5.0083,-36.0179,0.2402,48.9932,84.6719,90.0524,91.9258,79.9178,1.5529,
5.0167,-34.3976,0.2057,50.2467,84.4979,90.6882,91.4280,79.9593,1.5591,
5.0250,-32.7530,0.1699,51.5997,84.3220,91.3208,90.9461,79.9968,1.5651,
5.0333,-31.0525,0.1252,53.0332,84.1408,91.9539,90.4836,80.0289,1.5711,
5.0417,-29.2804,0.0661,54.5295,83.9504,92.5907,90.0423,80.0554,1.5769,
5.0500,-27.4350,-0.0098,56.0730,83.7464,93.2334,89.6202,80.0779,1.5826,
5.0583,-25.5229,-0.1010,57.6504,83.5251,93.8822,89.2126,80.1003,1.5883,
5.0667,-23.5564,-0.2009,59.2493,83.2843,94.5364,88.8134,80.1270,1.5940,
5.0750,-21.5523,-0.2998,60.8581,83.0243,95.1954,88.4181,80.1606,1.5998,
5.0833,-19.5268,-0.3885,62.4657,82.7471,95.8598,88.0250,80.2020,1.6055,
5.0917,-17.4922,-0.4605,64.0631,82.4553,96.5308,87.6351,80.2500,1.6113,
5.1000,-15.4555,-0.5126,65.6435,82.1515,97.2098,87.2500,80.3033,1.6170,
5.1083,-13.4209,-0.5446,67.2026,81.8385,97.8973,86.8717,80.3605,1.6228,
5.1167,-11.3940,-0.5587,68.7384,81.5198,98.5928,86.5012,80.4214,1.6285,
5.1250,-9.3874,-0.5599,70.2518,81.1991,99.2944,86.1382,80.4867,1.6342,
5.1333,-7.4216,-0.5556,71.7458,80.8799,99.9997,85.7815,80.5575,1.6400,
5.1417,-5.5195,-0.5529,73.2235,80.5639,100.7060,85.4291,80.6352,1.6456,
5.1500,-3.6989,-0.5573,74.6872,80.2517,101.4107,85.0790,80.7213,1.6514,
5.1583,-1.9724,-0.5708,76.1375,79.9427,102.1112,84.7295,80.8169,1.6571,
5.1667,-0.3526,-0.5926,77.5729,79.6353,102.8050,84.3793,80.9227,1.6629,
5.1750,1.1482,-0.6203,78.9908,79.3274,103.4902,84.0280,81.0390,1.6687,
5.1833,2.5230,-0.6516,80.3881,79.0157,104.1652,83.6764,81.1659,1.6746,
5.1917,3.7706,-0.6856,81.7612,78.6968,104.8282,83.3261,81.3028,1.6805,
5.2000,4.8942,-0.7222,83.1048,78.3663,105.4772,82.9801,81.4491,1.6866,
5.2083,5.9021,-0.7623,84.4101,78.0201,106.1096,82.6421,81.6032,1.6926,
5.2167,6.8099,-0.8074,85.6668,77.6546,106.7229,82.3158,81.7633,1.6988,
5.2250,7.6386,-0.8590,86.8657,77.2670,107.3155,82.0048,81.9269,1.7050,
5.2333,8.4114,-0.9190,88.0020,76.8564,107.8860,81.7112,82.0916,1.7112,
5.2417,9.1504,-0.9890,89.0744,76.4231,108.4330,81.4357,82.2555,1.7175,
5.2500,9.8748,-1.0704,90.0845,75.9690,108.9530,81.1767,82.4173,1.7238,
5.2583,10.6028,-1.1644,91.0368,75.4974,109.4408,80.9307,82.5765,1.7302,
5.2667,11.3532,-1.2723,91.9376,75.0133,109.8898,80.6929,82.7327,1.7366,
5.2750,12.1420,-1.3950,92.7957,74.5223,110.2927,80.4576,82.8861,1.7431,
5.2833,12.9758,-1.5326,93.6216,74.0304,110.6421,80.2188,83.0369,1.7497,
5.2917,13.8494,-1.6836,94.4266,73.5428,110.9317,79.9713,83.1854,1.7563,
5.3000,14.7474,-1.8463,95.2199,73.0638,111.1572,79.7105,83.3314,1.7630,
5.3083,15.6466,-2.0187,96.0065,72.5960,111.3174,79.4335,83.4745,1.7698,
5.3167,16.5154,-2.1988,96.7872,72.1411,111.4132,79.1384,83.6140,1.7767,
5.3250,17.3161,-2.3841,97.5579,71.6992,111.4476,78.8245,83.7486,1.7836,
5.3333,18.0164,-2.5719,98.3100,71.2705,111.4249,78.4918,83.8772,1.7907,
5.3417,18.6031,-2.7597,99.0306,70.8551,111.3497,78.1402,83.9980,1.7978,
5.3500,19.0823,-2.9464,99.7052,70.4532,111.2266,77.7697,84.1096,1.8050,
5.3583,19.4607,-3.1336,100.3188,70.0641,111.0601,77.3813,84.2105,1.8122,
5.3667,19.7259,-3.3257,100.8564,69.6843,110.8539,76.9786,84.2992,1.8196,
5.3750,19.8551,-3.5300,101.3053,69.3074,110.6111,76.5681,84.3742,1.8269,
5.3833,19.8398,-3.7548,101.6578,68.9256,110.3341,76.1575,84.4341,1.8343,
5.3917,19.6864,-4.0080,101.9122,68.5315,110.0240,75.7544,84.4779,1.8418,
5.4000,19.3944,-4.2959,102.0719,68.1192,109.6812,75.3642,84.5053,1.8493,
5.4083,18.9443,-4.6238,102.1450,67.6837,109.3059,74.9911,84.5173,1.8568,
5.4167,18.3032,-4.9973,102.1444,67.2206,108.8999,74.6379,84.5162,1.8643,
5.4250,17.4398,-5.4207,102.0868,66.7271,108.4688,74.3058,84.5047,1.8720,
5.4333,16.3379,-5.8964,101.9883,66.2020,108.0225,73.9959,84.4857,1.8797,
5.4417,15.0027,-6.4251,101.8605,65.6457,107.5756,73.7098,84.4612,1.8874,
5.4500,13.4626,-7.0063,101.7066,65.0593,107.1451,73.4505,84.4318,1.8953,
5.4583,11.7737,-7.6399,101.5186,64.4435,106.7465,73.2224,84.3974,1.9031,
5.4667,10.0205,-8.3285,101.2769,63.7978,106.3912,73.0316,84.3571,1.9110,
5.4750,8.3072,-9.0785,100.9556,63.1195,106.0845,72.8861,84.3095,1.9189,
5.4833,6.7375,-9.9015,100.5346,62.4029,105.8257,72.7962,84.2524,1.9268,
5.4917,5.3938,-10.8167,100.0092,61.6400,105.6087,72.7746,84.1833,1.9347,
5.5000,4.3200,-11.8514,99.3892,60.8214,105.4238,72.8358,84.0992,1.9424,
5.5083,3.5142,-13.0400,98.6972,59.9370,105.2579,72.9940,83.9975,1.9501,
5.5167,2.9375,-14.4211,97.9633,58.9780,105.0947,73.2619,83.8768,1.9576,
5.5250,2.5320,-16.0328,97.2216,57.9367,104.9161,73.6497,83.7371,1.9651,
5.5333,2.2411,-17.9060,96.5034,56.8100,104.7048,74.1648,83.5791,1.9724,
5.5417,2.0216,-20.0593,95.8344,55.6008,104.4459,74.8111,83.4046,1.9796,
5.5500,1.8477,-22.4956,95.2320,54.3202,104.1291,75.5879,83.2158,1.9868,
5.5583,1.7075,-25.2023,94.7057,52.9865,103.7493,76.4893,83.0156,1.9938,
5.5667,1.5961,-28.1538,94.2569,51.6226,103.3070,77.5050,82.8074,2.0008,
5.5750,1.5097,-31.3149,93.8805,50.2543,102.8073,78.6202,82.5945,2.0077,
5.5833,1.4433,-34.6432,93.5687,48.9094,102.2570,79.8168,82.3806,2.0146,
5.5917,1.3912,-38.0863,93.3148,47.6164,101.6619,81.0745,82.1693,2.0215,
5.6000,1.3490,-41.5778,93.1136,46.4013,101.0269,82.3730,81.9642,2.0283,
5.6083,1.3137,-45.0333,92.9601,45.2849,100.3573,83.6943,81.7687,2.0351,
5.6167,1.2843,-48.3468,92.8483,44.2784,99.6603,85.0251,81.5851,2.0418,
5.6250,1.2607,-51.3909,92.7705,43.3831,98.9439,86.3562,81.4154,2.0484,
5.6333,1.2428,-54.0273,92.7173,42.5924,98.2168,87.6797,81.2622,2.0550,
5.6417,1.2288,-56.1306,92.6774,41.8943,97.4872,88.9878,81.1288,2.0615,
5.6500,1.2156,-57.6165,92.6384,41.2758,96.7623,90.2731,81.0185,2.0680,
5.6583,1.2012,-58.4641,92.5872,40.7300,96.0486,91.5298,80.9336,2.0745,
5.6667,1.1872,-58.7174,92.5111,40.2590,95.3518,92.7545,80.8748,2.0810,
5.6750,1.1801,-58.4659,92.3988,39.8741,94.6763,93.9466,80.8411,2.0876,
5.6833,1.1890,-57.8212,92.2421,39.5906,94.0248,95.1075,80.8306,2.0941,
5.6917,1.2214,-56.8982,92.0375,39.4220,93.3983,96.2399,80.8412,2.1007,
5.7000,1.2785,-55.7981,91.7886,39.3773,92.7962,97.3466,80.8704,2.1073,
5.7083,1.3505,-54.5978,91.5083,39.4610,92.2170,98.4302,80.9159,2.1138,
5.7167,1.4201,-53.3472,91.2139,39.6744,91.6582,99.4919,80.9757,2.1204,
5.7250,1.4709,-52.0729,90.9196,40.0174,91.1163,100.5309,81.0486,2.1271,
5.7333,1.4928,-50.7833,90.6329,40.4890,90.5868,101.5451,81.1336,2.1337,
5.7417,1.4831,-49.4737,90.3556,41.0883,90.0650,102.5315,81.2298,2.1403,
5.7500,1.4474,-48.1317,90.0841,41.8151,89.5469,103.4875,81.3359,2.1470,
5.7583,1.3984,-46.7415,89.8087,42.6694,89.0294,104.4107,81.4500,2.1537,
5.7667,1.3489,-45.2889,89.5210,43.6515,88.5110,105.2985,81.5704,2.1604,
5.7750,1.3034,-43.7637,89.2217,44.7603,87.9918,106.1480,81.6949,2.1671,
5.7833,1.2598,-42.1609,88.9181,45.9936,87.4735,106.9565,81.8221,2.1737,
