time,Rfoot,Lfoot,Rshank,Lshank,Rthigh,Lthigh,trunk,hipx, 
6.9917,-0.3628,-0.3665,85.0998,98.3657,74.5321,100.6678,77.0801,1.3845,
7.0000,-0.8574,-0.3681,83.9393,97.6782,75.0571,100.5916,77.0875,1.3898,
7.0083,-1.4600,-0.3789,82.7562,97.0891,75.6215,100.4430,77.0890,1.3949,
7.0167,-2.1837,-0.3968,81.5671,96.5956,76.2103,100.2226,77.0937,1.4001,
7.0250,-3.0342,-0.4168,80.3834,96.1877,76.8122,99.9376,77.1095,1.4052,
7.0333,-4.0082,-0.4333,79.2122,95.8513,77.4193,99.5993,77.1421,1.4103,
7.0417,-5.0946,-0.4409,78.0571,95.5711,78.0268,99.2209,77.1949,1.4153,
7.0500,-6.2771,-0.4347,76.9194,95.3325,78.6315,98.8162,77.2688,1.4204,
7.0583,-7.5376,-0.4116,75.7995,95.1231,79.2320,98.3977,77.3623,1.4254,
7.0667,-8.8577,-0.3704,74.6973,94.9334,79.8274,97.9757,77.4724,1.4303,
7.0750,-10.2222,-0.3127,73.6125,94.7567,80.4174,97.5580,77.5951,1.4352,
7.0833,-11.6213,-0.2420,72.5446,94.5879,81.0023,97.1502,77.7264,1.4400,
7.0917,-13.0501,-0.1637,71.4929,94.4235,81.5831,96.7556,77.8625,1.4447,
7.1000,-14.5061,-0.0833,70.4568,94.2616,82.1612,96.3763,78.0003,1.4494,
7.1083,-15.9860,-0.0059,69.4369,94.1010,82.7386,96.0131,78.1377,1.4540,
7.1167,-17.4833,0.0643,68.4353,93.9412,83.3181,95.6665,78.2724,1.4585,
7.1250,-18.9888,0.1233,67.4557,93.7811,83.9019,95.3372,78.4028,1.4629,
7.1333,-20.4931,0.1685,66.5029,93.6196,84.4918,95.0253,78.5275,1.4672,
7.1417,-21.9880,0.2010,65.5810,93.4575,85.0886,94.7290,78.6456,1.4714,
7.1500,-23.4638,0.2249,64.6937,93.2972,85.6917,94.4452,78.7568,1.4756,
7.1583,-24.9024,0.2456,63.8448,93.1410,86.2991,94.1704,78.8611,1.4796,
7.1667,-26.2661,0.2676,63.0412,92.9909,86.9083,93.9027,78.9582,1.4836,
7.1750,-27.4964,0.2934,62.2949,92.8483,87.5156,93.6406,79.0478,1.4875,
7.1833,-28.5314,0.3230,61.6212,92.7134,88.1168,93.3832,79.1299,1.4913,
7.1917,-29.3299,0.3540,61.0367,92.5851,88.7069,93.1289,79.2052,1.4950,
7.2000,-29.8841,0.3842,60.5563,92.4608,89.2805,92.8760,79.2746,1.4986,
7.2083,-30.2137,0.4131,60.1916,92.3375,89.8331,92.6229,79.3396,1.5022,
7.2167,-30.3509,0.4432,59.9502,92.2130,90.3617,92.3685,79.4011,1.5057,
7.2250,-30.3257,0.4788,59.8356,92.0859,90.8656,92.1118,79.4596,1.5092,
7.2333,-30.1584,0.5235,59.8484,91.9559,91.3458,91.8525,79.5156,1.5127,
7.2417,-29.8601,0.5791,59.9872,91.8232,91.8037,91.5905,79.5690,1.5161,
7.2500,-29.4359,0.6444,60.2497,91.6876,92.2402,91.3260,79.6199,1.5195,
7.2583,-28.8896,0.7162,60.6334,91.5486,92.6551,91.0602,79.6681,1.5229,
7.2667,-28.2274,0.7910,61.1358,91.4055,93.0472,90.7938,79.7133,1.5263,
7.2750,-27.4592,0.8682,61.7537,91.2579,93.4149,90.5280,79.7556,1.5297,
7.2833,-26.5982,0.9507,62.4828,91.1059,93.7569,90.2639,79.7950,1.5331,
7.2917,-25.6566,1.0380,63.3179,90.9481,94.0724,90.0030,79.8319,1.5365,
7.3000,-24.6425,1.1210,64.2544,90.7814,94.3618,89.7466,79.8668,1.5399,
7.3083,-23.5545,1.1866,65.2891,90.6020,94.6260,89.4957,79.9006,1.5434,
7.3167,-22.3815,1.2251,66.4200,90.4067,94.8666,89.2510,79.9349,1.5468,
7.3250,-21.1123,1.2324,67.6443,90.1934,95.0856,89.0135,79.9713,1.5503,
7.3333,-19.7469,1.2095,68.9556,89.9610,95.2851,88.7838,80.0121,1.5538,
7.3417,-18.2973,1.1620,70.3449,89.7099,95.4672,88.5624,80.0598,1.5574,
7.3500,-16.7830,1.0980,71.8012,89.4415,95.6339,88.3491,80.1173,1.5609,
7.3583,-15.2261,1.0255,73.3126,89.1573,95.7874,88.1435,80.1881,1.5645,
7.3667,-13.6460,0.9495,74.8666,88.8580,95.9307,87.9444,80.2757,1.5682,
7.3750,-12.0558,0.8719,76.4504,88.5430,96.0674,87.7506,80.3837,1.5719,
7.3833,-10.4628,0.7914,78.0514,88.2110,96.2016,87.5605,80.5146,1.5756,
7.3917,-8.8720,0.7064,79.6582,87.8605,96.3369,87.3720,80.6697,1.5795,
7.4000,-7.2893,0.6160,81.2608,87.4908,96.4756,87.1835,80.8469,1.5834,
7.4083,-5.7207,0.5201,82.8507,87.1015,96.6193,86.9939,81.0405,1.5875,
7.4167,-4.1737,0.4198,84.4203,86.6942,96.7687,86.8026,81.2419,1.5917,
7.4250,-2.6564,0.3188,85.9622,86.2727,96.9254,86.6086,81.4432,1.5960,
7.4333,-1.1764,0.2228,87.4684,85.8432,97.0920,86.4106,81.6397,1.6003,
7.4417,0.2585,0.1378,88.9296,85.4118,97.2714,86.2075,81.8303,1.6048,
7.4500,1.6393,0.0674,90.3355,84.9833,97.4665,85.9991,82.0171,1.6093,
7.4583,2.9561,0.0103,91.6755,84.5596,97.6797,85.7861,82.2035,1.6139,
7.4667,4.1983,-0.0411,92.9397,84.1397,97.9126,85.5701,82.3931,1.6185,
7.4750,5.3551,-0.0980,94.1197,83.7200,98.1665,85.3534,82.5873,1.6231,
7.4833,6.4166,-0.1694,95.2089,83.2969,98.4420,85.1385,82.7850,1.6277,
7.4917,7.3737,-0.2588,96.2014,82.8679,98.7395,84.9269,82.9826,1.6324,
7.5000,8.2169,-0.3652,97.0917,82.4319,99.0591,84.7194,83.1756,1.6372,
7.5083,8.9370,-0.4854,97.8743,81.9891,99.4000,84.5163,83.3607,1.6419,
7.5167,9.5274,-0.6156,98.5452,81.5407,99.7610,84.3170,83.5365,1.6467,
7.5250,9.9862,-0.7530,99.1030,81.0886,100.1401,84.1208,83.7040,1.6516,
7.5333,10.3164,-0.8975,99.5492,80.6349,100.5345,83.9265,83.8649,1.6565,
7.5417,10.5259,-1.0509,99.8877,80.1804,100.9408,83.7339,84.0217,1.6614,
7.5500,10.6269,-1.2150,100.1251,79.7251,101.3544,83.5425,84.1768,1.6664,
7.5583,10.6360,-1.3900,100.2704,79.2685,101.7699,83.3521,84.3325,1.6716,
7.5667,10.5738,-1.5739,100.3350,78.8099,102.1809,83.1623,84.4905,1.6767,
7.5750,10.4586,-1.7634,100.3313,78.3493,102.5801,82.9722,84.6523,1.6820,
7.5833,10.3012,-1.9557,100.2716,77.8873,102.9593,82.7809,84.8187,1.6874,
7.5917,10.1081,-2.1510,100.1681,77.4247,103.3095,82.5878,84.9902,1.6929,
7.6000,9.8859,-2.3520,100.0336,76.9618,103.6213,82.3926,85.1664,1.6985,
7.6083,9.6441,-2.5615,99.8818,76.4982,103.8849,82.1949,85.3473,1.7042,
7.6167,9.3958,-2.7811,99.7262,76.0332,104.0913,81.9944,85.5324,1.7100,
7.6250,9.1547,-3.0119,99.5791,75.5647,104.2320,81.7911,85.7215,1.7159,
7.6333,8.9302,-3.2544,99.4497,75.0900,104.3001,81.5857,85.9136,1.7220,
7.6417,8.7212,-3.5096,99.3427,74.6061,104.2910,81.3796,86.1067,1.7282,
7.6500,8.5148,-3.7784,99.2569,74.1103,104.2035,81.1748,86.2979,1.7344,
7.6583,8.2894,-4.0625,99.1854,73.5996,104.0401,80.9734,86.4848,1.7408,
7.6667,8.0166,-4.3650,99.1150,73.0709,103.8074,80.7785,86.6668,1.7473,
7.6750,7.6656,-4.6930,99.0264,72.5201,103.5162,80.5938,86.8460,1.7539,
7.6833,7.2136,-5.0575,98.8970,71.9431,103.1816,80.4233,87.0263,1.7605,
7.6917,6.6594,-5.4714,98.7054,71.3351,102.8219,80.2720,87.2113,1.7673,
7.7000,6.0278,-5.9484,98.4369,70.6912,102.4561,80.1462,87.4020,1.7740,
7.7083,5.3566,-6.5027,98.0865,70.0055,102.1025,80.0544,87.5968,1.7808,
7.7167,4.6795,-7.1503,97.6576,69.2716,101.7762,80.0076,87.7920,1.7876,
7.7250,4.0199,-7.9099,97.1595,68.4812,101.4884,80.0185,87.9830,1.7944,
7.7333,3.3952,-8.8036,96.6037,67.6240,101.2456,80.1025,88.1646,1.8012,
7.7417,2.8215,-9.8565,95.9996,66.6895,101.0512,80.2761,88.3321,1.8079,
7.7500,2.3159,-11.0965,95.3529,65.6680,100.9060,80.5563,88.4813,1.8145,
7.7583,1.8924,-12.5533,94.6676,64.5529,100.8078,80.9588,88.6084,1.8210,
7.7667,1.5563,-14.2555,93.9507,63.3415,100.7492,81.4960,88.7095,1.8274,
7.7750,1.3034,-16.2256,93.2153,62.0372,100.7164,82.1759,88.7813,1.8337,
7.7833,1.1220,-18.4728,92.4802,60.6515,100.6905,82.9997,88.8206,1.8398,
7.7917,0.9959,-20.9894,91.7648,59.2054,100.6520,83.9616,88.8252,1.8457,
7.8000,0.9075,-23.7521,91.0850,57.7290,100.5852,85.0487,88.7939,1.8515,
7.8083,0.8432,-26.7281,90.4508,56.2573,100.4809,86.2434,88.7268,1.8571,
7.8167,0.7961,-29.8769,89.8659,54.8219,100.3366,87.5250,88.6256,1.8625,
7.8250,0.7652,-33.1489,89.3297,53.4468,100.1552,88.8722,88.4929,1.8678,
7.8333,0.7522,-36.4811,88.8391,52.1485,99.9421,90.2647,88.3323,1.8729,
7.8417,0.7583,-39.7920,88.3895,50.9424,99.7038,91.6838,88.1475,1.8779,
7.8500,0.7819,-42.9821,87.9758,49.8500,99.4463,93.1130,87.9421,1.8827,
7.8583,0.8202,-45.9336,87.5933,48.8997,99.1748,94.5380,87.7199,1.8873,
7.8667,0.8696,-48.5083,87.2382,48.1215,98.8936,95.9465,87.4850,1.8918,
7.8750,0.9257,-50.5524,86.9069,47.5399,98.6065,97.3276,87.2414,1.8962,
7.8833,0.9816,-51.9207,86.5960,47.1713,98.3169,98.6708,86.9926,1.9005,
7.8917,1.0289,-52.5168,86.3019,47.0246,98.0278,99.9653,86.7411,1.9046,
7.9000,1.0611,-52.3341,86.0213,47.1035,97.7418,101.2009,86.4878,1.9087,
7.9083,1.0754,-51.4674,85.7527,47.4099,97.4611,102.3700,86.2326,1.9127,
7.9167,1.0725,-50.0827,85.4966,47.9444,97.1865,103.4681,85.9737,1.9166,
7.9250,1.0551,-48.3620,85.2549,48.7070,96.9166,104.4937,85.7088,1.9205,
7.9333,1.0259,-46.4515,85.0301,49.6947,96.6481,105.4462,85.4350,1.9242,
7.9417,0.9884,-44.4379,84.8246,50.9002,96.3761,106.3249,85.1496,1.9280,
7.9500,0.9459,-42.3508,84.6408,52.3095,96.0962,107.1284,84.8503,1.9316,
7.9583,0.9018,-40.1840,84.4803,53.9041,95.8052,107.8549,84.5355,1.9352,
7.9667,0.8591,-37.9193,84.3438,55.6659,95.5012,108.5019,84.2051,1.9388,
7.9750,0.8198,-35.5432,84.2311,57.5810,95.1840,109.0662,83.8601,1.9423,
7.9833,0.7860,-33.0523,84.1418,59.6408,94.8535,109.5440,83.5024,1.9457,
7.9917,0.7591,-30.4494,84.0750,61.8380,94.5102,109.9317,83.1351,1.9492,
8.0000,0.7404,-27.7385,84.0288,64.1635,94.1545,110.2259,82.7618,1.9526,
8.0083,0.7306,-24.9237,83.9997,66.6022,93.7871,110.4247,82.3870,1.9560,
8.0167,0.7286,-22.0128,83.9828,69.1320,93.4099,110.5287,82.0155,1.9594,
8.0250,0.7317,-19.0228,83.9721,71.7262,93.0258,110.5407,81.6519,1.9628,
8.0333,0.7363,-15.9847,83.9611,74.3571,92.6384,110.4661,81.3009,1.9662,
8.0417,0.7398,-12.9414,83.9435,76.9973,92.2517,110.3124,80.9670,1.9697,
8.0500,0.7408,-9.9401,83.9139,79.6182,91.8694,110.0892,80.6547,1.9733,
8.0583,0.7387,-7.0260,83.8675,82.1887,91.4949,109.8074,80.3683,1.9769,
8.0667,0.7328,-4.2407,83.8006,84.6752,91.1307,109.4785,80.1123,1.9806,
8.0750,0.7215,-1.6256,83.7096,87.0423,90.7787,109.1137,79.8910,1.9844,
8.0833,0.7026,0.7728,83.5918,89.2550,90.4403,108.7227,79.7082,1.9883,
8.0917,0.6743,2.8964,83.4450,91.2808,90.1165,108.3134,79.5666,1.9923,
8.1000,0.6362,4.6709,83.2683,93.0922,89.8078,107.8920,79.4681,1.9965,
8.1083,0.5898,6.0100,83.0617,94.6674,89.5148,107.4621,79.4129,2.0008,
8.1167,0.5368,6.8325,82.8256,95.9914,89.2377,107.0261,79.4000,2.0052,
8.1250,0.4781,7.0902,82.5607,97.0560,88.9766,106.5862,79.4269,2.0097,
8.1333,0.4130,6.7975,82.2677,97.8607,88.7311,106.1456,79.4901,2.0143,
8.1417,0.3404,6.0421,81.9478,98.4155,88.5008,105.7104,79.5853,2.0190,
8.1500,0.2592,4.9729,81.6025,98.7419,88.2849,105.2882,79.7076,2.0238,
8.1583,0.1683,3.7654,81.2335,98.8712,88.0827,104.8878,79.8519,2.0287,
8.1667,0.0661,2.5766,80.8430,98.8384,87.8935,104.5181,80.0130,2.0337,
8.1750,-0.0493,1.5089,80.4332,98.6765,87.7163,104.1872,80.1864,2.0387,
8.1833,-0.1797,0.6061,80.0070,98.4123,87.5496,103.9011,80.3684,2.0438,
8.1917,-0.3262,-0.1239,79.5674,98.0659,87.3923,103.6614,80.5561,2.0488,
8.2000,-0.4888,-0.6847,79.1170,97.6528,87.2429,103.4645,80.7478,2.0539,
8.2083,-0.6679,-1.0839,78.6578,97.1862,87.1010,103.3019,80.9428,2.0590,
8.2167,-0.8651,-1.3388,78.1912,96.6791,86.9662,103.1628,81.1407,2.0642,
8.2250,-1.0849,-1.4772,77.7176,96.1457,86.8393,103.0344,81.3425,2.0693,
8.2333,-1.3347,-1.5305,77.2366,95.6022,86.7213,102.9033,81.5492,2.0745,
8.2417,-1.6236,-1.5279,76.7468,95.0652,86.6140,102.7563,81.7622,2.0796,
8.2500,-1.9602,-1.4925,76.2461,94.5511,86.5201,102.5817,81.9825,2.0847,
8.2583,-2.3513,-1.4421,75.7323,94.0736,86.4424,102.3710,82.2107,2.0899,
8.2667,-2.8013,-1.3889,75.2033,93.6421,86.3846,102.1194,82.4465,2.0950,
8.2750,-3.3143,-1.3404,74.6573,93.2605,86.3502,101.8273,82.6888,2.1001,
8.2833,-3.8950,-1.3002,74.0928,92.9263,86.3428,101.4999,82.9360,2.1051,
8.2917,-4.5495,-1.2683,73.5090,92.6318,86.3655,101.1461,83.1856,2.1101,
8.3000,-5.2844,-1.2421,72.9058,92.3654,86.4212,100.7764,83.4352,2.1151,
8.3083,-6.1056,-1.2172,72.2838,92.1158,86.5124,100.4007,83.6819,2.1200,
8.3167,-7.0173,-1.1883,71.6448,91.8733,86.6413,100.0263,83.9231,2.1248,
8.3250,-8.0203,-1.1511,70.9908,91.6313,86.8100,99.6580,84.1568,2.1295,
8.3333,-9.1105,-1.1031,70.3231,91.3872,87.0201,99.2974,84.3812,2.1342,
8.3417,-10.2788,-1.0427,69.6428,91.1411,87.2727,98.9445,84.5952,2.1388,
8.3500,-11.5134,-0.9700,68.9511,90.8961,87.5680,98.5976,84.7980,2.1433,
8.3583,-12.8015,-0.8855,68.2494,90.6557,87.9058,98.2553,84.9891,2.1477,
8.3667,-14.1311,-0.7908,67.5393,90.4240,88.2848,97.9163,85.1682,2.1520,
8.3750,-15.4900,-0.6882,66.8222,90.2052,88.7030,97.5792,85.3355,2.1563,
8.3833,-16.8655,-0.5789,66.0993,90.0023,89.1577,97.2424,85.4916,2.1604,
8.3917,-18.2482,-0.4632,65.3721,89.8178,89.6454,96.9040,85.6378,2.1645,
8.4000,-19.6363,-0.3398,64.6435,89.6527,90.1622,96.5632,85.7754,2.1684,
8.4083,-21.0376,-0.2084,63.9178,89.5063,90.7036,96.2205,85.9053,2.1723,
8.4167,-22.4616,-0.0736,63.2007,89.3753,91.2647,95.8773,86.0283,2.1762,
8.4250,-23.9089,0.0548,62.4990,89.2550,91.8400,95.5357,86.1448,2.1800,
8.4333,-25.3623,0.1663,61.8215,89.1401,92.4237,95.1978,86.2555,2.1837,
8.4417,-26.7817,0.2562,61.1800,89.0276,93.0094,94.8655,86.3605,2.1873,
8.4500,-28.1058,0.3275,60.5895,88.9167,93.5903,94.5394,86.4598,2.1909,
8.4583,-29.2595,0.3872,60.0679,88.8080,94.1597,94.2198,86.5536,2.1944,
8.4667,-30.1691,0.4390,59.6349,88.7020,94.7112,93.9062,86.6416,2.1979,
8.4750,-30.7863,0.4818,59.3081,88.5986,95.2387,93.5978,86.7232,2.2014,
8.4833,-31.1049,0.5156,59.0999,88.4983,95.7374,93.2933,86.7982,2.2048,
8.4917,-31.1585,0.5448,59.0163,88.4028,96.2042,92.9917,86.8660,2.2081,
8.5000,-31.0014,0.5747,59.0572,88.3133,96.6384,92.6923,86.9260,2.2114,
8.5083,-30.6879,0.6069,59.2181,88.2290,97.0419,92.3948,86.9777,2.2147,
8.5167,-30.2588,0.6395,59.4932,88.1487,97.4182,92.0990,87.0204,2.2180,
8.5250,-29.7363,0.6693,59.8780,88.0701,97.7713,91.8049,87.0542,2.2213,
8.5333,-29.1261,0.6938,60.3707,87.9922,98.1042,91.5115,87.0795,2.2245,
8.5417,-28.4243,0.7117,60.9700,87.9140,98.4181,91.2175,87.0975,2.2277,
8.5500,-27.6244,0.7231,61.6744,87.8351,98.7123,90.9211,87.1099,2.2309,
8.5583,-26.7235,0.7288,62.4811,87.7545,98.9855,90.6212,87.1181,2.2342,
8.5667,-25.7242,0.7299,63.3858,87.6710,99.2359,90.3183,87.1236,2.2375,
8.5750,-24.6345,0.7267,64.3841,87.5823,99.4627,90.0138,87.1271,2.2407,
8.5833,-23.4621,0.7190,65.4723,87.4865,99.6657,89.7104,87.1291,2.2440,
8.5917,-22.2112,0.7068,66.6479,87.3817,99.8457,89.4106,87.1297,2.2474,
8.6000,-20.8832,0.6899,67.9075,87.2666,100.0042,89.1168,87.1291,2.2507,
8.6083,-19.4808,0.6685,69.2457,87.1399,100.1426,88.8312,87.1271,2.2540,
8.6167,-18.0090,0.6430,70.6551,87.0005,100.2624,88.5552,87.1242,2.2574,
8.6250,-16.4737,0.6138,72.1269,86.8473,100.3657,88.2904,87.1204,2.2607,
8.6333,-14.8825,0.5817,73.6521,86.6793,100.4550,88.0376,87.1159,2.2641,
8.6417,-13.2464,0.5467,75.2219,86.4955,100.5324,87.7972,87.1112,2.2674,
8.6500,-11.5802,0.5086,76.8283,86.2942,100.5998,87.5694,87.1073,2.2708,
8.6583,-9.8976,0.4667,78.4643,86.0741,100.6586,87.3535,87.1052,2.2742,
8.6667,-8.2098,0.4203,80.1237,85.8343,100.7097,87.1485,87.1063,2.2776,
8.6750,-6.5249,0.3687,81.8011,85.5745,100.7538,86.9529,87.1118,2.2812,
8.6833,-4.8508,0.3116,83.4906,85.2953,100.7923,86.7651,87.1226,2.2847,
8.6917,-3.1940,0.2495,85.1854,84.9977,100.8269,86.5839,87.1395,2.2883,
8.7000,-1.5599,0.1831,86.8780,84.6830,100.8596,86.4076,87.1631,2.2920,
8.7083,0.0472,0.1139,88.5594,84.3533,100.8926,86.2349,87.1938,2.2958,
8.7167,1.6227,0.0427,90.2193,84.0107,100.9280,86.0643,87.2318,2.2997,
8.7250,3.1600,-0.0304,91.8457,83.6575,100.9690,85.8941,87.2773,2.3036,
8.7333,4.6486,-0.1081,93.4250,83.2959,101.0189,85.7230,87.3299,2.3076,
8.7417,6.0735,-0.1940,94.9430,82.9274,101.0815,85.5502,87.3891,2.3118,
8.7500,7.4163,-0.2917,96.3854,82.5531,101.1605,85.3755,87.4540,2.3160,
8.7583,8.6587,-0.4043,97.7389,82.1742,101.2591,85.1989,87.5239,2.3202,
8.7667,9.7866,-0.5329,98.9925,81.7920,101.3798,85.0196,87.5979,2.3246,
8.7750,10.7921,-0.6776,100.1377,81.4076,101.5241,84.8365,87.6758,2.3290,
8.7833,11.6736,-0.8369,101.1685,81.0217,101.6925,84.6490,87.7566,2.3335,
8.7917,12.4350,-1.0099,102.0814,80.6348,101.8844,84.4564,87.8395,2.3381,
8.8000,13.0849,-1.1971,102.8757,80.2466,102.0980,84.2584,87.9236,2.3427,
8.8083,13.6350,-1.3988,103.5540,79.8569,102.3306,84.0553,88.0083,2.3475,
8.8167,14.0945,-1.6137,104.1208,79.4651,102.5789,83.8475,88.0930,2.3523,
8.8250,14.4670,-1.8384,104.5815,79.0701,102.8389,83.6361,88.1773,2.3572,
8.8333,14.7507,-2.0691,104.9401,78.6704,103.1067,83.4220,88.2611,2.3623,
8.8417,14.9432,-2.3032,105.1992,78.2642,103.3775,83.2063,88.3448,2.3674,
8.8500,15.0442,-2.5406,105.3608,77.8500,103.6463,82.9900,88.4289,2.3726,
8.8583,15.0563,-2.7830,105.4284,77.4258,103.9075,82.7744,88.5144,2.3779,
8.8667,14.9854,-3.0326,105.4093,76.9900,104.1554,82.5607,88.6022,2.3834,
8.8750,14.8401,-3.2906,105.3128,76.5411,104.3844,82.3506,88.6929,2.3890,
8.8833,14.6308,-3.5568,105.1504,76.0783,104.5893,82.1456,88.7873,2.3947,
8.8917,14.3674,-3.8307,104.9341,75.6014,104.7649,81.9470,88.8849,2.4005,
8.9000,14.0579,-4.1140,104.6767,75.1110,104.9062,81.7552,88.9854,2.4064,
8.9083,13.7057,-4.4100,104.3898,74.6077,105.0081,81.5704,89.0884,2.4124,
8.9167,13.3095,-4.7209,104.0821,74.0928,105.0661,81.3921,89.1933,2.4185,
8.9250,12.8646,-5.0452,103.7592,73.5679,105.0763,81.2190,89.3001,2.4246,
8.9333,12.3663,-5.3791,103.4253,73.0350,105.0363,81.0493,89.4084,2.4309,
8.9417,11.8088,-5.7206,103.0816,72.4954,104.9461,80.8814,89.5182,2.4372,
8.9500,11.1858,-6.0711,102.7267,71.9495,104.8081,80.7146,89.6293,2.4435,
8.9583,10.4932,-6.4355,102.3554,71.3952,104.6284,80.5506,89.7415,2.4499,
8.9667,9.7370,-6.8223,101.9608,70.8286,104.4157,80.3936,89.8545,2.4564,
8.9750,8.9343,-7.2443,101.5369,70.2437,104.1815,80.2503,89.9675,2.4629,
8.9833,8.1068,-7.7185,101.0801,69.6339,103.9382,80.1286,90.0796,2.4694,
8.9917,7.2747,-8.2642,100.5896,68.9918,103.6980,80.0377,90.1893,2.4759,
9.0000,6.4549,-8.9014,100.0666,68.3096,103.4708,79.9877,90.2945,2.4825,
9.0083,5.6617,-9.6490,99.5148,67.5788,103.2630,79.9898,90.3927,2.4890,
9.0167,4.9067,-10.5266,98.9389,66.7917,103.0778,80.0561,90.4806,2.4955,
9.0250,4.2001,-11.5547,98.3430,65.9409,102.9165,80.1996,90.5548,2.5020,
9.0333,3.5528,-12.7552,97.7291,65.0206,102.7795,80.4330,90.6113,2.5083,
9.0417,2.9770,-14.1488,97.0980,64.0270,102.6662,80.7679,90.6466,2.5146,
9.0500,2.4836,-15.7528,96.4528,62.9597,102.5731,81.2140,90.6573,2.5209,
9.0583,2.0797,-17.5792,95.8004,61.8224,102.4920,81.7773,90.6408,2.5270,
9.0667,1.7654,-19.6312,95.1515,60.6232,102.4113,82.4597,90.5953,2.5329,
9.0750,1.5330,-21.9036,94.5179,59.3745,102.3179,83.2586,90.5200,2.5388,
9.0833,1.3683,-24.3846,93.9100,58.0921,102.2006,84.1672,90.4152,2.5445,
9.0917,1.2545,-27.0568,93.3349,56.7948,102.0532,85.1744,90.2817,2.5500,
9.1000,1.1774,-29.8973,92.7963,55.5042,101.8746,86.2660,90.1208,2.5555,
9.1083,1.1263,-32.8772,92.2949,54.2436,101.6696,87.4261,89.9341,2.5607,
9.1167,1.0920,-35.9602,91.8268,53.0369,101.4469,88.6398,89.7238,2.5658,
9.1250,1.0656,-39.0983,91.3855,51.9065,101.2162,89.8929,89.4922,2.5708,
9.1333,1.0412,-42.2261,90.9641,50.8732,100.9859,91.1725,89.2419,2.5756,
9.1417,1.0159,-45.2555,90.5567,49.9563,100.7621,92.4663,88.9760,2.5802,
9.1500,0.9890,-48.0722,90.1595,49.1732,100.5480,93.7626,88.6974,2.5847,
9.1583,0.9623,-50.5346,89.7699,48.5387,100.3447,95.0502,88.4087,2.5890,
9.1667,0.9395,-52.4801,89.3866,48.0643,100.1513,96.3175,88.1127,2.5932,
9.1750,0.9247,-53.7473,89.0093,47.7576,99.9666,97.5532,87.8119,2.5972,
9.1833,0.9197,-54.2159,88.6393,47.6243,99.7883,98.7463,87.5090,2.6011,
9.1917,0.9231,-53.8547,88.2804,47.6698,99.6131,99.8869,87.2065,2.6049,
9.2000,0.9309,-52.7472,87.9373,47.9008,99.4370,100.9678,86.9065,2.6087,
9.2083,0.9383,-51.0699,87.6145,48.3241,99.2550,101.9847,86.6108,2.6124,
9.2167,0.9420,-49.0292,87.3154,48.9457,99.0631,102.9366,86.3195,2.6160,
9.2250,0.9419,-46.7971,87.0428,49.7680,98.8582,103.8251,86.0311,2.6195,
9.2333,0.9399,-44.4777,86.7993,50.7888,98.6385,104.6525,85.7430,2.6231,
9.2417,0.9370,-42.1115,86.5861,52.0004,98.4025,105.4206,85.4523,2.6266,
9.2500,0.9315,-39.6987,86.4031,53.3904,98.1492,106.1301,85.1571,2.6300,
9.2583,0.9205,-37.2254,86.2488,54.9434,97.8778,106.7795,84.8567,2.6334,
9.2667,0.9023,-34.6802,86.1214,56.6427,97.5881,107.3655,84.5522,2.6368,
9.2750,0.8773,-32.0638,86.0183,58.4705,97.2806,107.8832,84.2457,2.6402,
9.2833,0.8477,-29.3891,85.9369,60.4094,96.9565,108.3273,83.9406,2.6436,
9.2917,0.8162,-26.6751,85.8737,62.4427,96.6178,108.6936,83.6407,2.6469,
9.3000,0.7857,-23.9414,85.8254,64.5561,96.2674,108.9797,83.3494,2.6503,
9.3083,0.7589,-21.2033,85.7885,66.7350,95.9088,109.1855,83.0699,2.6536,
9.3167,0.7386,-18.4719,85.7594,68.9642,95.5458,109.3120,82.8042,2.6569,
9.3250,0.7280,-15.7562,85.7340,71.2268,95.1826,109.3607,82.5533,2.6603,
9.3333,0.7289,-13.0683,85.7081,73.5055,94.8232,109.3326,82.3178,2.6636,
9.3417,0.7388,-10.4272,85.6763,75.7829,94.4716,109.2277,82.0992,2.6670,
9.3500,0.7504,-7.8586,85.6327,78.0406,94.1310,109.0460,81.9009,2.6704,
9.3583,0.7563,-5.3959,85.5714,80.2595,93.8042,108.7884,81.7282,2.6739,
9.3667,0.7525,-3.0838,85.4878,82.4178,93.4927,108.4584,81.5872,2.6774,
9.3750,0.7383,-0.9810,85.3787,84.4918,93.1969,108.0628,81.4839,2.6810,
9.3833,0.7149,0.8398,85.2419,86.4572,92.9162,107.6111,81.4234,2.6847,
9.3917,0.6840,2.2941,85.0766,88.2892,92.6498,107.1148,81.4083,2.6885,
9.4000,0.6464,3.2943,84.8827,89.9623,92.3974,106.5873,81.4379,2.6925,
9.4083,0.6011,3.7663,84.6602,91.4502,92.1601,106.0439,81.5070,2.6965,
9.4167,0.5456,3.6795,84.4091,92.7244,91.9399,105.5023,81.6070,2.7006,
9.4250,0.4755,3.0804,84.1295,93.7564,91.7397,104.9822,81.7270,2.7048,
9.4333,0.3863,2.1081,83.8222,94.5225,91.5622,104.5034,81.8557,2.7090,
9.4417,0.2739,0.9660,83.4886,95.0120,91.4095,104.0821,81.9840,2.7132,
9.4500,0.1361,-0.1415,83.1312,95.2330,91.2831,103.7282,82.1053,2.7173,
