time,Rfoot,Lfoot,Rshank,Lshank,Rthigh,Lthigh,trunk,hipx, 
7.3000,4.1635,-2.4954,101.2573,86.6932,106.9716,68.9289,91.8710,2.6923,
7.3083,2.8543,-2.7923,100.7357,86.3304,106.9558,68.7770,91.6897,2.6978,
7.3167,1.9355,-2.9959,100.0377,85.9259,107.0419,68.6386,91.4789,2.7032,
7.3250,1.3240,-3.0892,99.2149,85.4752,107.1944,68.5050,91.2422,2.7084,
7.3333,0.9292,-3.0855,98.3315,84.9791,107.3752,68.3723,90.9846,2.7136,
7.3417,0.6715,-3.0364,97.4441,84.4498,107.5495,68.2448,90.7123,2.7187,
7.3500,0.4874,-3.0246,96.5931,83.9129,107.6889,68.1344,90.4322,2.7238,
7.3583,0.3328,-3.1353,95.8039,83.3986,107.7720,68.0550,90.1512,2.7289,
7.3667,0.1829,-3.4270,95.0900,82.9294,107.7849,68.0164,89.8762,2.7339,
7.3750,0.0287,-3.9231,94.4556,82.5141,107.7214,68.0224,89.6123,2.7389,
7.3833,-0.1302,-4.6097,93.8975,82.1464,107.5837,68.0703,89.3632,2.7440,
7.3917,-0.2929,-5.4302,93.4062,81.8071,107.3819,68.1511,89.1297,2.7490,
7.4000,-0.4593,-6.2971,92.9686,81.4717,107.1312,68.2512,88.9104,2.7539,
7.4083,-0.6294,-7.1273,92.5702,81.1213,106.8492,68.3590,88.7023,2.7589,
7.4167,-0.8018,-7.8718,92.1972,80.7479,106.5523,68.4690,88.5018,2.7637,
7.4250,-0.9722,-8.5193,91.8387,80.3514,106.2527,68.5826,88.3056,2.7685,
7.4333,-1.1355,-9.0820,91.4877,79.9363,105.9575,68.7051,88.1114,2.7731,
7.4417,-1.2877,-9.5821,91.1421,79.5094,105.6686,68.8427,87.9178,2.7777,
7.4500,-1.4267,-10.0440,90.8035,79.0784,105.3831,69.0006,87.7243,2.7821,
7.4583,-1.5527,-10.4919,90.4756,78.6512,105.0960,69.1819,87.5316,2.7864,
7.4667,-1.6669,-10.9469,90.1621,78.2353,104.8020,69.3880,87.3403,2.7906,
7.4750,-1.7713,-11.4245,89.8663,77.8368,104.4964,69.6185,87.1517,2.7948,
7.4833,-1.8685,-11.9337,89.5897,77.4597,104.1764,69.8725,86.9673,2.7988,
7.4917,-1.9609,-12.4767,89.3331,77.1056,103.8404,70.1494,86.7882,2.8027,
7.5000,-2.0496,-13.0503,89.0968,76.7743,103.4880,70.4490,86.6153,2.8065,
7.5083,-2.1345,-13.6474,88.8804,76.4648,103.1200,70.7708,86.4490,2.8102,
7.5167,-2.2142,-14.2601,88.6833,76.1774,102.7377,71.1137,86.2891,2.8138,
7.5250,-2.2868,-14.8825,88.5049,75.9142,102.3435,71.4752,86.1355,2.8174,
7.5333,-2.3502,-15.5126,88.3446,75.6792,101.9395,71.8514,85.9875,2.8209,
7.5417,-2.4028,-16.1514,88.2016,75.4770,101.5279,72.2381,85.8443,2.8243,
7.5500,-2.4454,-16.8013,88.0751,75.3118,101.1101,72.6307,85.7051,2.8277,
7.5583,-2.4807,-17.4667,87.9635,75.1876,100.6873,73.0241,85.5696,2.8309,
7.5667,-2.5126,-18.1566,87.8657,75.1086,100.2603,73.4128,85.4379,2.8341,
7.5750,-2.5457,-18.8895,87.7801,75.0808,99.8293,73.7915,85.3105,2.8373,
7.5833,-2.5839,-19.6928,87.7058,75.1105,99.3948,74.1565,85.1873,2.8403,
7.5917,-2.6295,-20.5986,87.6417,75.2032,98.9575,74.5074,85.0686,2.8433,
7.6000,-2.6824,-21.6406,87.5873,75.3616,98.5184,74.8473,84.9540,2.8463,
7.6083,-2.7398,-22.8534,87.5421,75.5862,98.0784,75.1819,84.8436,2.8492,
7.6167,-2.7985,-24.2716,87.5063,75.8734,97.6376,75.5178,84.7376,2.8520,
7.6250,-2.8556,-25.9198,87.4801,76.2159,97.1964,75.8593,84.6365,2.8547,
7.6333,-2.9102,-27.7975,87.4631,76.6011,96.7558,76.2059,84.5404,2.8574,
7.6417,-2.9638,-29.8855,87.4543,77.0154,96.3182,76.5535,84.4490,2.8601,
7.6500,-3.0196,-32.1765,87.4520,77.4485,95.8869,76.8971,84.3624,2.8626,
7.6583,-3.0808,-34.7013,87.4536,77.8960,95.4658,77.2329,84.2811,2.8651,
7.6667,-3.1497,-37.5262,87.4568,78.3560,95.0572,77.5587,84.2065,2.8675,
7.6750,-3.2253,-40.7385,87.4593,78.8252,94.6617,77.8734,84.1412,2.8698,
7.6833,-3.3025,-44.4260,87.4595,79.2977,94.2780,78.1767,84.0875,2.8720,
7.6917,-3.3744,-48.6653,87.4560,79.7653,93.9048,78.4701,84.0460,2.8742,
7.7000,-3.4352,-53.5152,87.4474,80.2199,93.5420,78.7565,84.0154,2.8763,
7.7083,-3.4826,-59.0274,87.4325,80.6565,93.1903,79.0399,83.9945,2.8784,
7.7167,-3.5189,-65.2239,87.4095,81.0768,92.8511,79.3237,83.9826,2.8805,
7.7250,-3.5484,-71.9893,87.3772,81.4883,92.5255,79.6086,83.9796,2.8825,
7.7333,-3.5757,-78.9526,87.3346,81.8993,92.2147,79.8911,83.9861,2.8845,
7.7417,-3.6033,-85.5297,87.2811,82.3125,91.9191,80.1661,84.0029,2.8865,
7.7500,-3.6321,-91.1419,87.2171,82.7240,91.6393,80.4300,84.0312,2.8884,
7.7583,-3.6610,-95.3883,87.1434,83.1267,91.3759,80.6815,84.0716,2.8903,
7.7667,-3.6883,-98.0627,87.0612,83.5134,91.1308,80.9211,84.1240,2.8922,
7.7750,-3.7123,-99.0765,86.9715,83.8795,90.9072,81.1511,84.1873,2.8940,
7.7833,-3.7327,-98.3776,86.8749,84.2236,90.7091,81.3745,84.2589,2.8957,
7.7917,-3.7513,-95.9204,86.7714,84.5473,90.5406,81.5955,84.3360,2.8974,
7.8000,-3.7702,-91.7228,86.6610,84.8545,90.4036,81.8185,84.4168,2.8989,
7.8083,-3.7909,-86.0152,86.5442,85.1494,90.2962,82.0476,84.5013,2.9002,
7.8167,-3.8141,-79.3990,86.4218,85.4344,90.2125,82.2852,84.5921,2.9015,
7.8250,-3.8391,-72.8054,86.2953,85.7078,90.1444,82.5313,84.6934,2.9027,
7.8333,-3.8643,-67.1335,86.1667,85.9618,90.0827,82.7839,84.8104,2.9039,
7.8417,-3.8882,-62.9191,86.0383,86.1842,90.0196,83.0399,84.9474,2.9051,
7.8500,-3.9105,-60.3721,85.9120,86.3646,89.9511,83.2970,85.1068,2.9063,
7.8583,-3.9307,-59.6720,85.7896,86.4983,89.8770,83.5554,85.2884,2.9076,
7.8667,-3.9478,-61.3038,85.6722,86.5857,89.7990,83.8166,85.4908,2.9088,
7.8750,-3.9603,-66.5346,85.5611,86.6320,89.7185,84.0821,85.7122,2.9101,
7.8833,-3.9675,-78.2661,85.4584,86.6465,89.6356,84.3521,85.9501,2.9113,
7.8917,-3.9691,-100.8772,85.3662,86.6432,89.5493,84.6256,86.2021,2.9125,
7.9000,-3.9659,-130.2501,85.2860,86.6406,89.4577,84.9006,86.4667,2.9137,
7.9083,-3.9593,-151.3523,85.2181,86.6548,89.3599,85.1751,86.7426,2.9148,
7.9167,-3.9513,-162.5338,85.1620,86.6950,89.2556,85.4475,87.0289,2.9160,
7.9250,-3.9432,-168.4549,85.1160,86.7614,89.1469,85.7183,87.3235,2.9171,
7.9333,-3.9350,-171.9331,85.0781,86.8472,89.0381,85.9907,87.6232,2.9181,
7.9417,-3.9242,-174.2581,85.0464,86.9418,88.9350,86.2699,87.9242,2.9191,
7.9500,-3.9083,-175.9870,85.0183,87.0324,88.8433,86.5608,88.2240,2.9199,
7.9583,-3.8869,-177.3284,84.9915,87.1071,88.7669,86.8667,88.5212,2.9205,
7.9667,-3.8618,-178.3454,84.9633,87.1550,88.7091,87.1878,88.8161,2.9211,
7.9750,-3.8348,-179.0676,84.9314,87.1685,88.6715,87.5219,89.1095,2.9214,
7.9833,-3.8064,-179.5348,84.8941,87.1433,88.6546,87.8652,89.4026,2.9217,
7.9917,-3.7765,-179.8007,84.8507,87.0793,88.6571,88.2123,89.6967,2.9219,
8.0000,-3.7453,-179.9226,84.8014,86.9819,88.6762,88.5563,89.9925,2.9220,
8.0083,-3.7130,-179.9485,84.7474,86.8622,88.7077,88.8894,90.2894,2.9220,
8.0167,-3.6801,-179.9095,84.6909,86.7341,88.7471,89.2042,90.5841,2.9221,
8.0250,-3.6471,-179.8309,84.6342,86.6097,88.7904,89.4950,90.8700,2.9221,
8.0333,-3.6153,-179.7486,84.5798,86.4960,88.8342,89.7583,91.1376,2.9222,
